X,Y,Z,EDA,HR,TEMP,id,datetime,label
-42,-20,51,5.536303,97.25,33.57,15,23:56.9,0
-43,-20,53,5.536303,97.25,33.57,15,23:56.9,0
-43,-18,50,5.536303,97.25,33.57,15,23:57.0,0
-44,-16,49,5.515798,97.28,33.53,15,23:57.0,0
-44,-16,46,5.515798,97.28,33.53,15,23:57.0,0
-44,-13,43,5.515798,97.28,33.53,15,23:57.1,0
-41,-13,41,5.515798,97.28,33.53,15,23:57.1,0
-39,-12,46,5.515798,97.28,33.53,15,23:57.1,0
-43,-10,45,5.515798,97.28,33.53,15,23:57.2,0
-45,-9,44,5.515798,97.28,33.53,15,23:57.2,0
-41,-12,44,5.515798,97.28,33.53,15,23:57.2,0
-39,-16,49,5.496575,97.28,33.53,15,23:57.2,0
-40,-15,50,5.496575,97.28,33.53,15,23:57.3,0
-44,-14,46,5.496575,97.28,33.53,15,23:57.3,0
-44,-15,46,5.496575,97.28,33.53,15,23:57.3,0
-40,-15,48,5.496575,97.28,33.53,15,23:57.4,0
-41,-15,49,5.496575,97.28,33.53,15,23:57.4,0
-41,-13,49,5.496575,97.28,33.53,15,23:57.4,0
-45,-14,46,5.496575,97.28,33.53,15,23:57.5,0
-43,-14,47,5.50042,97.28,33.53,15,23:57.5,0
-38,-12,48,5.50042,97.28,33.53,15,23:57.5,0
-39,-12,46,5.50042,97.28,33.53,15,23:57.6,0
-42,-9,44,5.50042,97.28,33.53,15,23:57.6,0
-42,-8,44,5.50042,97.28,33.53,15,23:57.6,0
-40,-12,43,5.50042,97.28,33.53,15,23:57.7,0
-42,-14,44,5.50042,97.28,33.53,15,23:57.7,0
-42,-13,45,5.50042,97.28,33.53,15,23:57.7,0
-43,-12,46,5.518361,97.28,33.53,15,23:57.7,0
-43,-13,47,5.518361,97.28,33.53,15,23:57.8,0
-40,-13,46,5.518361,97.28,33.53,15,23:57.8,0
-40,-12,47,5.518361,97.28,33.53,15,23:57.8,0
-42,-12,48,5.518361,97.28,33.53,15,23:57.9,0
-41,-11,49,5.518361,97.28,33.53,15,23:57.9,0
-38,-9,48,5.518361,97.28,33.53,15,23:57.9,0
-37,-9,47,5.518361,97.28,33.53,15,23:58.0,0
-43,-12,46,5.473506,97.3,33.49,15,23:58.0,0
-44,-13,48,5.473506,97.3,33.49,15,23:58.0,0
-42,-12,48,5.473506,97.3,33.49,15,23:58.1,0
-42,-13,46,5.473506,97.3,33.49,15,23:58.1,0
-41,-14,44,5.473506,97.3,33.49,15,23:58.1,0
-41,-13,46,5.473506,97.3,33.49,15,23:58.2,0
-41,-14,46,5.473506,97.3,33.49,15,23:58.2,0
-45,-13,47,5.473506,97.3,33.49,15,23:58.2,0
-44,-12,46,5.43506,97.3,33.49,15,23:58.2,0
-44,-12,44,5.43506,97.3,33.49,15,23:58.3,0
-45,-12,44,5.43506,97.3,33.49,15,23:58.3,0
-44,-13,44,5.43506,97.3,33.49,15,23:58.3,0
-44,-13,43,5.43506,97.3,33.49,15,23:58.4,0
-46,-13,43,5.43506,97.3,33.49,15,23:58.4,0
-46,-14,43,5.43506,97.3,33.49,15,23:58.4,0
-43,-13,42,5.43506,97.3,33.49,15,23:58.5,0
-42,-13,42,5.392768,97.3,33.49,15,23:58.5,0
-44,-15,45,5.392768,97.3,33.49,15,23:58.5,0
-45,-15,45,5.392768,97.3,33.49,15,23:58.6,0
-45,-13,43,5.392768,97.3,33.49,15,23:58.6,0
-44,-12,41,5.392768,97.3,33.49,15,23:58.6,0
-46,-14,43,5.392768,97.3,33.49,15,23:58.7,0
-45,-15,43,5.392768,97.3,33.49,15,23:58.7,0
-43,-13,42,5.392768,97.3,33.49,15,23:58.7,0
-43,-16,39,5.36201,97.3,33.49,15,23:58.7,0
-45,-17,41,5.36201,97.3,33.49,15,23:58.8,0
-49,-16,42,5.36201,97.3,33.49,15,23:58.8,0
-50,-15,43,5.36201,97.3,33.49,15,23:58.8,0
-48,-12,41,5.36201,97.3,33.49,15,23:58.9,0
-50,-10,41,5.36201,97.3,33.49,15,23:58.9,0
-54,-13,41,5.36201,97.3,33.49,15,23:58.9,0
-49,-15,44,5.36201,97.3,33.49,15,23:59.0,0
-48,-14,45,5.31203,97.33,33.47,15,23:59.0,0
-47,-15,43,5.31203,97.33,33.47,15,23:59.0,0
-46,-14,42,5.31203,97.33,33.47,15,23:59.1,0
-43,-16,40,5.31203,97.33,33.47,15,23:59.1,0
-41,-16,40,5.31203,97.33,33.47,15,23:59.1,0
-43,-17,37,5.31203,97.33,33.47,15,23:59.2,0
-45,-17,38,5.31203,97.33,33.47,15,23:59.2,0
-48,-17,40,5.31203,97.33,33.47,15,23:59.2,0
-49,-17,39,5.29537,97.33,33.47,15,23:59.2,0
-48,-16,37,5.29537,97.33,33.47,15,23:59.3,0
-48,-16,37,5.29537,97.33,33.47,15,23:59.3,0
-53,-17,41,5.29537,97.33,33.47,15,23:59.3,0
-55,-18,42,5.29537,97.33,33.47,15,23:59.4,0
-54,-18,40,5.29537,97.33,33.47,15,23:59.4,0
-48,-17,38,5.29537,97.33,33.47,15,23:59.4,0
-46,-16,36,5.29537,97.33,33.47,15,23:59.5,0
-49,-16,34,5.356884,97.33,33.47,15,23:59.5,0
-50,-16,32,5.356884,97.33,33.47,15,23:59.5,0
-53,-16,32,5.356884,97.33,33.47,15,23:59.6,0
-51,-15,33,5.356884,97.33,33.47,15,23:59.6,0
-55,-16,35,5.356884,97.33,33.47,15,23:59.6,0
-54,-17,37,5.356884,97.33,33.47,15,23:59.7,0
-51,-18,39,5.356884,97.33,33.47,15,23:59.7,0
-46,-18,38,5.356884,97.33,33.47,15,23:59.7,0
-46,-19,37,5.409429,97.33,33.47,15,23:59.7,0
-51,-20,40,5.409429,97.33,33.47,15,23:59.8,0
-52,-19,41,5.409429,97.33,33.47,15,23:59.8,0
-51,-18,41,5.409429,97.33,33.47,15,23:59.8,0
-57,-17,41,5.409429,97.33,33.47,15,23:59.9,0
-54,-11,36,5.409429,97.33,33.47,15,23:59.9,0
-46,-9,35,5.409429,97.33,33.47,15,23:59.9,0
-54,-14,39,5.409429,97.33,33.47,15,24:00.0,0
-51,-9,44,5.41071,97.4,33.45,15,24:00.0,0
-33,-1,35,5.41071,97.4,33.45,15,24:00.0,0
-41,-7,25,5.41071,97.4,33.45,15,24:00.1,0
-41,-16,72,5.41071,97.4,33.45,15,24:00.1,0
-38,-20,60,5.41071,97.4,33.45,15,24:00.1,0
-41,-20,47,5.41071,97.4,33.45,15,24:00.2,0
-63,-12,18,5.41071,97.4,33.45,15,24:00.2,0
-42,-9,28,5.41071,97.4,33.45,15,24:00.2,0
-12,-21,56,5.324845,97.4,33.45,15,24:00.2,0
-16,-22,62,5.324845,97.4,33.45,15,24:00.3,0
-20,-21,65,5.324845,97.4,33.45,15,24:00.3,0
-19,-23,63,5.324845,97.4,33.45,15,24:00.3,0
-8,-25,63,5.324845,97.4,33.45,15,24:00.4,0
-5,-26,65,5.324845,97.4,33.45,15,24:00.4,0
-17,-28,59,5.324845,97.4,33.45,15,24:00.4,0
-23,-27,55,5.324845,97.4,33.45,15,24:00.5,0
-25,-30,48,5.43506,97.4,33.45,15,24:00.5,0
-38,-34,45,5.43506,97.4,33.45,15,24:00.5,0
-45,-34,48,5.43506,97.4,33.45,15,24:00.6,0
-62,-13,27,5.43506,97.4,33.45,15,24:00.6,0
-65,-2,17,5.43506,97.4,33.45,15,24:00.6,0
-71,14,18,5.43506,97.4,33.45,15,24:00.7,0
-65,20,21,5.43506,97.4,33.45,15,24:00.7,0
-61,24,7,5.43506,97.4,33.45,15,24:00.7,0
-61,23,5,5.602944,97.4,33.45,15,24:00.7,0
-54,26,18,5.602944,97.4,33.45,15,24:00.8,0
-54,27,18,5.602944,97.4,33.45,15,24:00.8,0
-41,11,10,5.602944,97.4,33.45,15,24:00.8,0
-38,9,19,5.602944,97.4,33.45,15,24:00.9,0
-45,9,24,5.602944,97.4,33.45,15,24:00.9,0
-61,5,10,5.602944,97.4,33.45,15,24:00.9,0
-60,7,9,5.602944,97.4,33.45,15,24:01.0,0
-70,15,5,5.538866,97.53,33.43,15,24:01.0,0
-66,20,-4,5.538866,97.53,33.43,15,24:01.0,0
-70,31,-21,5.538866,97.53,33.43,15,24:01.1,0
-72,29,-16,5.538866,97.53,33.43,15,24:01.1,0
-62,27,-5,5.538866,97.53,33.43,15,24:01.1,0
-59,28,-9,5.538866,97.53,33.43,15,24:01.2,0
-67,24,-11,5.538866,97.53,33.43,15,24:01.2,0
-67,19,-10,5.538866,97.53,33.43,15,24:01.2,0
-73,27,3,5.554245,97.53,33.43,15,24:01.2,0
-77,23,-3,5.554245,97.53,33.43,15,24:01.3,0
-73,27,-11,5.554245,97.53,33.43,15,24:01.3,0
-75,25,-9,5.554245,97.53,33.43,15,24:01.3,0
-56,15,9,5.554245,97.53,33.43,15,24:01.4,0
-51,23,37,5.554245,97.53,33.43,15,24:01.4,0
-54,20,36,5.554245,97.53,33.43,15,24:01.4,0
-36,24,40,5.554245,97.53,33.43,15,24:01.5,0
-31,24,40,5.32869,97.53,33.43,15,24:01.5,0
-28,25,37,5.32869,97.53,33.43,15,24:01.5,0
-24,28,37,5.32869,97.53,33.43,15,24:01.6,0
-14,28,34,5.32869,97.53,33.43,15,24:01.6,0
-18,28,32,5.32869,97.53,33.43,15,24:01.6,0
-31,23,32,5.32869,97.53,33.43,15,24:01.7,0
-34,21,36,5.32869,97.53,33.43,15,24:01.7,0
-48,21,42,5.32869,97.53,33.43,15,24:01.7,0
-63,9,43,4.790434,97.53,33.43,15,24:01.7,0
-64,10,45,4.790434,97.53,33.43,15,24:01.8,0
-49,16,54,4.790434,97.53,33.43,15,24:01.8,0
-41,18,53,4.790434,97.53,33.43,15,24:01.8,0
-42,14,42,4.790434,97.53,33.43,15,24:01.9,0
-49,11,44,4.790434,97.53,33.43,15,24:01.9,0
-46,14,48,4.790434,97.53,33.43,15,24:01.9,0
-48,15,49,4.790434,97.53,33.43,15,24:02.0,0
-43,17,49,4.826735,97.57,33.53,15,24:02.0,0
-37,18,52,4.826735,97.57,33.53,15,24:02.0,0
-34,18,45,4.826735,97.57,33.53,15,24:02.1,0
-38,25,42,4.826735,97.57,33.53,15,24:02.1,0
-46,29,43,4.826735,97.57,33.53,15,24:02.1,0
-52,30,38,4.826735,97.57,33.53,15,24:02.2,0
-52,29,31,4.826735,97.57,33.53,15,24:02.2,0
-46,34,36,4.826735,97.57,33.53,15,24:02.2,0
-40,35,36,4.442266,97.57,33.53,15,24:02.2,0
-40,33,34,4.442266,97.57,33.53,15,24:02.3,0
-36,32,39,4.442266,97.57,33.53,15,24:02.3,0
-33,29,45,4.442266,97.57,33.53,15,24:02.3,0
-34,27,45,4.442266,97.57,33.53,15,24:02.4,0
-32,25,47,4.442266,97.57,33.53,15,24:02.4,0
-33,22,45,4.442266,97.57,33.53,15,24:02.4,0
-37,19,41,4.442266,97.57,33.53,15,24:02.5,0
-38,23,58,4.298731,97.57,33.53,15,24:02.5,0
-36,20,54,4.298731,97.57,33.53,15,24:02.5,0
-30,15,52,4.298731,97.57,33.53,15,24:02.6,0
-38,16,56,4.298731,97.57,33.53,15,24:02.6,0
-38,17,54,4.298731,97.57,33.53,15,24:02.6,0
-35,15,50,4.298731,97.57,33.53,15,24:02.7,0
-30,8,61,4.298731,97.57,33.53,15,24:02.7,0
-30,10,60,4.298731,97.57,33.53,15,24:02.7,0
-20,11,52,4.517258,97.57,33.53,15,24:02.7,0
-19,11,51,4.517258,97.57,33.53,15,24:02.8,0
-26,10,52,4.517258,97.57,33.53,15,24:02.8,0
-26,11,55,4.517258,97.57,33.53,15,24:02.8,0
-15,4,60,4.517258,97.57,33.53,15,24:02.9,0
-22,-5,68,4.517258,97.57,33.53,15,24:02.9,0
-27,-6,66,4.517258,97.57,33.53,15,24:02.9,0
-37,-1,66,4.517258,97.57,33.53,15,24:03.0,0
-31,3,63,4.640288,97.57,33.5,15,24:03.0,0
-21,4,59,4.640288,97.57,33.5,15,24:03.0,0
-39,5,53,4.640288,97.57,33.5,15,24:03.1,0
-43,19,54,4.640288,97.57,33.5,15,24:03.1,0
-45,23,49,4.640288,97.57,33.5,15,24:03.1,0
-49,30,31,4.640288,97.57,33.5,15,24:03.2,0
-46,35,30,4.640288,97.57,33.5,15,24:03.2,0
-46,41,15,4.640288,97.57,33.5,15,24:03.2,0
-42,40,12,4.471122,97.57,33.5,15,24:03.2,0
-33,35,35,4.471122,97.57,33.5,15,24:03.3,0
-35,29,42,4.471122,97.57,33.5,15,24:03.3,0
-34,27,47,4.471122,97.57,33.5,15,24:03.3,0
-35,27,55,4.471122,97.57,33.5,15,24:03.4,0
-35,28,53,4.471122,97.57,33.5,15,24:03.4,0
-30,26,50,4.471122,97.57,33.5,15,24:03.4,0
-33,25,49,4.471122,97.57,33.5,15,24:03.5,0
-37,25,49,4.350655,97.57,33.5,15,24:03.5,0
-38,25,49,4.350655,97.57,33.5,15,24:03.5,0
-41,27,43,4.350655,97.57,33.5,15,24:03.6,0
-38,25,45,4.350655,97.57,33.5,15,24:03.6,0
-34,24,44,4.350655,97.57,33.5,15,24:03.6,0
-36,20,36,4.350655,97.57,33.5,15,24:03.7,0
-43,16,39,4.350655,97.57,33.5,15,24:03.7,0
-51,14,49,4.350655,97.57,33.5,15,24:03.7,0
-47,18,49,4.471122,97.57,33.5,15,24:03.7,0
-40,15,68,4.471122,97.57,33.5,15,24:03.8,0
-34,15,79,4.471122,97.57,33.5,15,24:03.8,0
-15,15,86,4.471122,97.57,33.5,15,24:03.8,0
-13,17,78,4.471122,97.57,33.5,15,24:03.9,0
-10,17,64,4.471122,97.57,33.5,15,24:03.9,0
-21,17,49,4.471122,97.57,33.5,15,24:03.9,0
-25,21,40,4.471122,97.57,33.5,15,24:04.0,0
-28,25,34,4.604404,97.6,33.53,15,24:04.0,0
-30,26,31,4.604404,97.6,33.53,15,24:04.0,0
-35,26,27,4.604404,97.6,33.53,15,24:04.1,0
-41,29,25,4.604404,97.6,33.53,15,24:04.1,0
-40,34,25,4.604404,97.6,33.53,15,24:04.1,0
-47,34,26,4.604404,97.6,33.53,15,24:04.2,0
-35,34,48,4.604404,97.6,33.53,15,24:04.2,0
-36,33,47,4.604404,97.6,33.53,15,24:04.2,0
-39,35,47,4.546734,97.6,33.53,15,24:04.3,0
-38,34,53,4.546734,97.6,33.53,15,24:04.3,0
-33,29,56,4.546734,97.6,33.53,15,24:04.3,0
-33,27,52,4.546734,97.6,33.53,15,24:04.3,0
-35,22,59,4.546734,97.6,33.53,15,24:04.4,0
-36,22,58,4.546734,97.6,33.53,15,24:04.4,0
-40,19,47,4.546734,97.6,33.53,15,24:04.4,0
-33,13,45,4.546734,97.6,33.53,15,24:04.5,0
-30,12,48,4.681298,97.6,33.53,15,24:04.5,0
-36,13,39,4.681298,97.6,33.53,15,24:04.5,0
-41,12,36,4.681298,97.6,33.53,15,24:04.6,0
-47,8,41,4.681298,97.6,33.53,15,24:04.6,0
-43,6,46,4.681298,97.6,33.53,15,24:04.6,0
-40,6,47,4.681298,97.6,33.53,15,24:04.7,0
-41,6,46,4.681298,97.6,33.53,15,24:04.7,0
-44,5,46,4.681298,97.6,33.53,15,24:04.7,0
-43,6,48,5.06064,97.6,33.53,15,24:04.7,0
-42,5,48,5.06064,97.6,33.53,15,24:04.8,0
-37,3,44,5.06064,97.6,33.53,15,24:04.8,0
-30,3,45,5.06064,97.6,33.53,15,24:04.8,0
-39,-3,47,5.06064,97.6,33.53,15,24:04.9,0
-42,-6,45,5.06064,97.6,33.53,15,24:04.9,0
-39,-1,50,5.06064,97.6,33.53,15,24:04.9,0
-52,-3,47,5.06064,97.6,33.53,15,24:05.0,0
-47,-3,51,5.176601,97.6,33.53,15,24:05.0,0
-47,-5,52,5.176601,97.6,33.53,15,24:05.0,0
-53,-6,46,5.176601,97.6,33.53,15,24:05.1,0
-51,-3,43,5.176601,97.6,33.53,15,24:05.1,0
-48,0,36,5.176601,97.6,33.53,15,24:05.1,0
-50,1,35,5.176601,97.6,33.53,15,24:05.2,0
-56,-3,39,5.176601,97.6,33.53,15,24:05.2,0
-55,-8,45,5.176601,97.6,33.53,15,24:05.2,0
-49,-11,51,5.135591,97.6,33.53,15,24:05.2,0
-36,-16,58,5.135591,97.6,33.53,15,24:05.3,0
-36,-15,55,5.135591,97.6,33.53,15,24:05.3,0
-50,-12,45,5.135591,97.6,33.53,15,24:05.3,0
-53,-9,43,5.135591,97.6,33.53,15,24:05.4,0
-54,-6,45,5.135591,97.6,33.53,15,24:05.4,0
-52,-9,47,5.135591,97.6,33.53,15,24:05.4,0
-55,-9,38,5.135591,97.6,33.53,15,24:05.5,0
-48,-6,35,5.176601,97.6,33.53,15,24:05.5,0
-42,-3,36,5.176601,97.6,33.53,15,24:05.5,0
-43,-3,37,5.176601,97.6,33.53,15,24:05.6,0
-50,-5,40,5.176601,97.6,33.53,15,24:05.6,0
-52,-11,44,5.176601,97.6,33.53,15,24:05.6,0
-50,-12,46,5.176601,97.6,33.53,15,24:05.7,0
-45,-12,46,5.176601,97.6,33.53,15,24:05.7,0
-43,-12,43,5.176601,97.6,33.53,15,24:05.7,0
-43,-13,40,5.176601,97.6,33.53,15,24:05.7,0
-42,-13,41,5.176601,97.6,33.53,15,24:05.8,0
-36,-15,45,5.176601,97.6,33.53,15,24:05.8,0
-35,-15,46,5.176601,97.6,33.53,15,24:05.8,0
-38,-18,49,5.176601,97.6,33.53,15,24:05.9,0
-41,-19,49,5.176601,97.6,33.53,15,24:05.9,0
-45,-20,46,5.176601,97.6,33.53,15,24:05.9,0
-44,-19,46,5.176601,97.6,33.53,15,24:06.0,0
-42,-16,45,5.162504,97.58,33.49,15,24:06.0,0
-46,-14,40,5.162504,97.58,33.49,15,24:06.0,0
-46,-14,40,5.162504,97.58,33.49,15,24:06.1,0
-47,-14,41,5.162504,97.58,33.49,15,24:06.1,0
-47,-13,41,5.162504,97.58,33.49,15,24:06.1,0
-49,-12,42,5.162504,97.58,33.49,15,24:06.2,0
-51,-13,41,5.162504,97.58,33.49,15,24:06.2,0
-50,-15,43,5.162504,97.58,33.49,15,24:06.2,0
-47,-15,43,5.165067,97.58,33.49,15,24:06.2,0
-45,-14,42,5.165067,97.58,33.49,15,24:06.3,0
-45,-13,41,5.165067,97.58,33.49,15,24:06.3,0
-48,-12,41,5.165067,97.58,33.49,15,24:06.3,0
-49,-11,39,5.165067,97.58,33.49,15,24:06.4,0
-49,-10,38,5.165067,97.58,33.49,15,24:06.4,0
-49,-11,36,5.165067,97.58,33.49,15,24:06.4,0
-50,-11,37,5.165067,97.58,33.49,15,24:06.5,0
-51,-14,38,5.170193,97.58,33.49,15,24:06.5,0
-51,-14,38,5.170193,97.58,33.49,15,24:06.5,0
-49,-15,40,5.170193,97.58,33.49,15,24:06.6,0
-48,-15,40,5.170193,97.58,33.49,15,24:06.6,0
-46,-15,40,5.170193,97.58,33.49,15,24:06.6,0
-47,-15,40,5.170193,97.58,33.49,15,24:06.7,0
-50,-14,40,5.170193,97.58,33.49,15,24:06.7,0
-49,-16,37,5.170193,97.58,33.49,15,24:06.7,0
-45,-17,38,5.185572,97.58,33.49,15,24:06.7,0
-46,-15,38,5.185572,97.58,33.49,15,24:06.8,0
-45,-16,40,5.185572,97.58,33.49,15,24:06.8,0
-51,-19,42,5.185572,97.58,33.49,15,24:06.8,0
-53,-20,43,5.185572,97.58,33.49,15,24:06.9,0
-45,-21,42,5.185572,97.58,33.49,15,24:06.9,0
-43,-22,41,5.185572,97.58,33.49,15,24:06.9,0
-36,-21,41,5.185572,97.58,33.49,15,24:07.0,0
-31,-20,39,5.212485,97.52,33.47,15,24:07.0,0
-21,-20,37,5.212485,97.52,33.47,15,24:07.0,0
-16,-22,39,5.212485,97.52,33.47,15,24:07.1,0
-31,-32,40,5.212485,97.52,33.47,15,24:07.1,0
-44,-41,35,5.212485,97.52,33.47,15,24:07.1,0
-52,-45,41,5.212485,97.52,33.47,15,24:07.2,0
-47,-42,45,5.212485,97.52,33.47,15,24:07.2,0
-46,-40,41,5.212485,97.52,33.47,15,24:07.2,0
-37,-35,41,5.288097,97.52,33.47,15,24:07.2,0
-31,-35,38,5.288097,97.52,33.47,15,24:07.3,0
-25,-35,37,5.288097,97.52,33.47,15,24:07.3,0
-28,-38,38,5.288097,97.52,33.47,15,24:07.3,0
-44,-49,28,5.288097,97.52,33.47,15,24:07.4,0
-43,-45,28,5.288097,97.52,33.47,15,24:07.4,0
-44,-39,20,5.288097,97.52,33.47,15,24:07.4,0
-54,-44,12,5.288097,97.52,33.47,15,24:07.5,0
-62,-37,9,5.162504,97.52,33.47,15,24:07.5,0
-65,-35,5,5.162504,97.52,33.47,15,24:07.5,0
-61,-27,7,5.162504,97.52,33.47,15,24:07.6,0
-61,-25,4,5.162504,97.52,33.47,15,24:07.6,0
-62,-26,1,5.162504,97.52,33.47,15,24:07.6,0
-66,-25,-4,5.162504,97.52,33.47,15,24:07.7,0
-68,-26,-6,5.162504,97.52,33.47,15,24:07.7,0
-67,-29,-4,5.162504,97.52,33.47,15,24:07.7,0
-66,-30,-1,5.211204,97.52,33.47,15,24:07.7,0
-64,-30,1,5.211204,97.52,33.47,15,24:07.8,0
-60,-29,1,5.211204,97.52,33.47,15,24:07.8,0
-57,-29,-5,5.211204,97.52,33.47,15,24:07.8,0
-58,-29,-8,5.211204,97.52,33.47,15,24:07.9,0
-57,-29,-7,5.211204,97.52,33.47,15,24:07.9,0
-60,-29,-8,5.211204,97.52,33.47,15,24:07.9,0
-57,-28,-8,5.211204,97.52,33.47,15,24:08.0,0
-59,-26,-3,5.206077,97.72,33.47,15,24:08.0,0
-59,-26,-4,5.206077,97.72,33.47,15,24:08.0,0
-53,-28,-3,5.206077,97.72,33.47,15,24:08.1,0
-56,-29,-7,5.206077,97.72,33.47,15,24:08.1,0
-59,-29,-9,5.206077,97.72,33.47,15,24:08.1,0
-62,-29,-9,5.206077,97.72,33.47,15,24:08.2,0
-62,-30,-5,5.206077,97.72,33.47,15,24:08.2,0
-59,-29,-5,5.206077,97.72,33.47,15,24:08.2,0
-54,-29,-7,5.272718,97.72,33.47,15,24:08.2,0
-52,-31,-8,5.272718,97.72,33.47,15,24:08.3,0
-51,-32,-8,5.272718,97.72,33.47,15,24:08.3,0
-50,-35,-10,5.272718,97.72,33.47,15,24:08.3,0
-51,-34,-10,5.272718,97.72,33.47,15,24:08.4,0
-53,-34,-9,5.272718,97.72,33.47,15,24:08.4,0
-54,-35,-8,5.272718,97.72,33.47,15,24:08.4,0
-57,-35,-7,5.272718,97.72,33.47,15,24:08.5,0
-58,-35,-7,5.254776,97.72,33.47,15,24:08.5,0
-57,-33,-5,5.254776,97.72,33.47,15,24:08.5,0
-57,-33,-4,5.254776,97.72,33.47,15,24:08.6,0
-57,-33,-4,5.254776,97.72,33.47,15,24:08.6,0
-56,-33,-5,5.254776,97.72,33.47,15,24:08.6,0
-55,-34,-5,5.254776,97.72,33.47,15,24:08.7,0
-56,-34,-6,5.254776,97.72,33.47,15,24:08.7,0
-55,-34,-5,5.254776,97.72,33.47,15,24:08.7,0
-55,-36,-5,5.226582,97.72,33.47,15,24:08.7,0
-55,-36,-5,5.226582,97.72,33.47,15,24:08.8,0
-58,-36,-5,5.226582,97.72,33.47,15,24:08.8,0
-59,-34,-4,5.226582,97.72,33.47,15,24:08.8,0
-60,-31,-4,5.226582,97.72,33.47,15,24:08.9,0
-58,-30,-4,5.226582,97.72,33.47,15,24:08.9,0
-56,-28,-5,5.226582,97.72,33.47,15,24:08.9,0
-55,-28,-5,5.226582,97.72,33.47,15,24:09.0,0
-57,-29,-11,5.194543,97.95,33.5,15,24:09.0,0
-57,-31,-13,5.194543,97.95,33.5,15,24:09.0,0
-54,-33,-11,5.194543,97.95,33.5,15,24:09.1,0
-54,-32,-9,5.194543,97.95,33.5,15,24:09.1,0
-57,-28,-8,5.194543,97.95,33.5,15,24:09.1,0
-59,-24,-12,5.194543,97.95,33.5,15,24:09.2,0
-59,-23,-15,5.194543,97.95,33.5,15,24:09.2,0
-60,-23,-20,5.194543,97.95,33.5,15,24:09.2,0
-55,-23,-22,5.195825,97.95,33.5,15,24:09.2,0
-54,-26,-28,5.195825,97.95,33.5,15,24:09.3,0
-55,-27,-29,5.195825,97.95,33.5,15,24:09.3,0
-52,-28,-25,5.195825,97.95,33.5,15,24:09.3,0
-51,-29,-25,5.195825,97.95,33.5,15,24:09.4,0
-52,-30,-24,5.195825,97.95,33.5,15,24:09.4,0
-53,-31,-24,5.195825,97.95,33.5,15,24:09.4,0
-55,-31,-23,5.195825,97.95,33.5,15,24:09.5,0
-56,-30,-22,5.179164,97.95,33.5,15,24:09.5,0
-56,-30,-21,5.179164,97.95,33.5,15,24:09.5,0
-56,-29,-21,5.179164,97.95,33.5,15,24:09.6,0
-56,-30,-20,5.179164,97.95,33.5,15,24:09.6,0
-54,-31,-20,5.179164,97.95,33.5,15,24:09.6,0
-54,-32,-19,5.179164,97.95,33.5,15,24:09.7,0
-54,-33,-19,5.179164,97.95,33.5,15,24:09.7,0
-55,-33,-19,5.179164,97.95,33.5,15,24:09.7,0
-56,-34,-17,5.215048,97.95,33.5,15,24:09.7,0
-55,-33,-16,5.215048,97.95,33.5,15,24:09.8,0
-56,-31,-15,5.215048,97.95,33.5,15,24:09.8,0
-55,-31,-14,5.215048,97.95,33.5,15,24:09.8,0
-56,-31,-15,5.215048,97.95,33.5,15,24:09.9,0
-54,-31,-16,5.215048,97.95,33.5,15,24:09.9,0
-55,-30,-16,5.215048,97.95,33.5,15,24:09.9,0
-54,-29,-17,5.215048,97.95,33.5,15,24:10.0,0
-55,-28,-16,5.24965,98.2,33.55,15,24:10.0,0
-57,-29,-16,5.24965,98.2,33.55,15,24:10.0,0
-57,-30,-16,5.24965,98.2,33.55,15,24:10.1,0
-54,-30,-15,5.24965,98.2,33.55,15,24:10.1,0
-53,-30,-15,5.24965,98.2,33.55,15,24:10.1,0
-52,-28,-15,5.24965,98.2,33.55,15,24:10.2,0
-51,-28,-15,5.24965,98.2,33.55,15,24:10.2,0
-50,-27,-17,5.24965,98.2,33.55,15,24:10.2,0
-53,-27,-15,5.250932,98.2,33.55,15,24:10.2,0
-57,-30,-14,5.250932,98.2,33.55,15,24:10.3,0
-59,-32,-15,5.250932,98.2,33.55,15,24:10.3,0
-60,-34,-14,5.250932,98.2,33.55,15,24:10.3,0
-57,-30,-10,5.250932,98.2,33.55,15,24:10.4,0
-55,-28,-11,5.250932,98.2,33.55,15,24:10.4,0
-54,-26,-14,5.250932,98.2,33.55,15,24:10.4,0
-53,-26,-13,5.250932,98.2,33.55,15,24:10.5,0
-54,-27,-13,5.230427,98.2,33.55,15,24:10.5,0
-55,-28,-13,5.230427,98.2,33.55,15,24:10.5,0
-56,-30,-14,5.230427,98.2,33.55,15,24:10.6,0
-56,-31,-14,5.230427,98.2,33.55,15,24:10.6,0
-57,-34,-13,5.230427,98.2,33.55,15,24:10.6,0
-59,-34,-15,5.230427,98.2,33.55,15,24:10.7,0
-57,-34,-15,5.230427,98.2,33.55,15,24:10.7,0
-57,-32,-15,5.230427,98.2,33.55,15,24:10.7,0
-56,-31,-14,5.183009,98.2,33.55,15,24:10.7,0
-57,-30,-15,5.183009,98.2,33.55,15,24:10.8,0
-57,-30,-16,5.183009,98.2,33.55,15,24:10.8,0
-57,-32,-16,5.183009,98.2,33.55,15,24:10.8,0
-57,-31,-16,5.183009,98.2,33.55,15,24:10.9,0
-56,-32,-14,5.183009,98.2,33.55,15,24:10.9,0
-55,-34,-14,5.183009,98.2,33.55,15,24:10.9,0
-53,-36,-13,5.183009,98.2,33.55,15,24:11.0,0
