movieid,title,genres,business_info
2033355,"In weiter Ferne, so nah! (1993)","Drama, Fantasy, Mystery, Romance","USD 810,455"
2034091,Indecent Proposal (1993),Drama,"USD 38,000,000"
2034166,Independence Day (1996),"Action, Adventure, Sci-Fi, Thriller","USD 75,000,000"
2034409,Indian Summer (1996),"Comedy, Drama","USD 202,167"
2034464,Indiana Jones and the Last Crusade (1989),"Action, Adventure","USD 48,000,000"
2034473,Indiana Jones and the Temple of Doom (1984),"Action, Adventure","USD 28,000,000"
2034705,Indochine (1992),"Drama, Romance","USD 5,734,232"
2035238,Infinity (1996),"Biography, Drama","USD 145,697"
2037379,Insomnia (1997),"Crime, Drama, Mystery, Thriller","USD 221,173"
2037451,Inspector Gadget (1999),"Action, Adventure, Comedy, Family, Sci-Fi","USD 75,000,000"
2037640,Instinct (1999),"Drama, Thriller","USD 55,000,000"
2038091,Interiors (1978),Drama,"USD 10,000,000"
2038757,Interview with the Vampire: The Vampire Chronicles (1994),"Horror, Romance","USD 60,000,000"
2038910,Intimate Relations (1996),"Comedy, Drama","USD 7,100"
2039774,Inventing the Abbotts (1997),"Drama, Romance","USD 5,936,344"
2040205,Io speriamo che me la cavo (1992),Comedy,"USD 1,113,435"
2040689,Irma la Douce (1963),"Comedy, Romance","USD 5,000,000"
2040763,Iron Eagle (1986),"Action, Thriller, War","USD 23,989,872"
2040764,Iron Eagle II (1988),"Action, Drama, Romance, War","USD 10,497,324"
2041945,Isn't She Great (2000),"Biography, Comedy, Romance","USD 36,000,000"
2042414,It Came from Hollywood (1982),"Comedy, Documentary","USD 5,000,000"
2042462,It Could Happen to You (1994),"Comedy, Drama, Romance","USD 37,800,323"
2042748,It Takes Two (1995),"Comedy, Family, Romance","USD 19,474,589"
2043167,It's My Party (1996),Drama,"USD 616,663"
2043588,It's a Wonderful Life (1946),"Drama, Family, Fantasy","USD 3,180,000"
2043628,It's in the Water (1997),"Comedy, Romance","USD 5,639"
2044667,J'ai pas sommeil (1994),"Drama, Mystery, Thriller","USD 111,015"
2044913,JFK (1991),"Drama, History, Thriller","USD 40,000,000"
2045231,Jack & Sarah (1995),"Comedy, Drama, Romance","USD 218,626"
2045245,Jack (1996),"Comedy, Drama, Fantasy","USD 45,000,000"
2045328,Jack Frost (1998),"Comedy, Drama, Family, Fantasy","USD 27,000,000"
2045876,Jackie Brown (1997),"Crime, Thriller","USD 12,000,000"
2046161,Jade (1995),"Action, Crime, Drama, Thriller","USD 50,000,000"
2046389,Jagged Edge (1985),"Crime, Mystery, Romance, Thriller","USD 15,000,000"
2046667,"Jails, Hospitals & Hip-Hop (2000)","Comedy, Documentary, Drama","USD 10,791"
2046902,Jakob the Liar (1999),"Comedy, Drama, War","USD 15,000,000"
2047331,James and the Giant Peach (1996),"Adventure, Animation, Family, Fantasy, Musical","USD 38,000,000"
2047593,Jane Austen's Mafia! (1998),"Comedy, Crime","USD 10,000,000"
2047641,Jane Eyre (1996),"Drama, Romance","USD 5,173,860"
2048384,Jason Lives: Friday the 13th Part VI (1986),"Horror, Thriller","USD 3,000,000"
2048413,Jason's Lyric (1994),"Crime, Drama","USD 7,000,000"
2048611,Jawbreaker (1999),"Comedy, Crime, Thriller","USD 3,071,947"
2048619,Jaws (1975),"Adventure, Horror, Thriller","USD 8,000,000"
2048622,Jaws 2 (1978),"Horror, Thriller","USD 20,000,000"
2048624,Jaws 3-D (1983),"Action, Horror, Thriller","USD 20,500,000"
2049321,Jean de Florette (1986),Drama,"USD 4,940,939"
2049438,Jeanne et le garçon formidable (1998),"Drama, Musical, Romance","USD 13,936"
2049814,Jefferson in Paris (1995),"Biography, Drama, History, Romance","USD 14,000,000"
2049822,Jeffrey (1995),"Comedy, Drama","USD 3,487,767"
2050120,Jennifer Eight (1992),"Crime, Drama, Mystery, Thriller","USD 20,000,000"
2050380,Jeremiah Johnson (1972),"Adventure, Drama, Western","USD 47,742,000"
2050532,Jerry Maguire (1996),"Comedy, Drama, Romance, Sport","USD 50,000,000"
2051069,Jesus' Son (1999),Drama,"USD 2,500,000"
2052306,Jimmy Hollywood (1994),"Comedy, Crime, Drama","USD 30,000,000"
2052559,Jing Ke ci Qin Wang (1998),"Drama, History","USD 1,328,435"
2052620,Jingle All the Way (1996),"Comedy, Family","USD 60,000,000"
2053107,Joan of Arc (1999),"Adventure, Biography, Drama, History, War","USD 14,276,317"
2053384,Joe Gould's Secret (2000),Drama,"USD 641,117"
2053502,Joe the King (1999),"Crime, Drama","USD 59,014"
2053508,Joe's Apartment (1996),"Comedy, Fantasy, Musical, Sci-Fi","USD 13,000,000"
2054459,Johnny Mnemonic (1995),"Action, Sci-Fi","USD 25,000,000"
2054579,Johns (1996),Drama,"USD 50,789"
2056719,Jude (1996),"Drama, Romance","USD 7,000,000"
2056752,Judge Dredd (1995),"Action, Crime, Sci-Fi, Thriller","USD 70,000,000"
2056849,Judgment Night (1993),"Action, Crime, Thriller","USD 12,136,938"
2056919,Judy Berlin (1999),"Comedy, Drama","USD 467,313"
2057285,Jui kuen (1978),"Action, Comedy","USD 1,470,389"
2057507,Jules et Jim (1962),"Drama, Romance",
2057709,Julien Donkey-Boy (1999),Drama,"USD 80,226"
2057859,Jumanji (1995),"Adventure, Family, Fantasy, Thriller","USD 50,000,000"
2057973,Jumpin' Jack Flash (1986),"Comedy, Romance, Thriller","USD 25,587,804"
2058247,Jungle 2 Jungle (1997),"Comedy, Family","USD 59,925,026"
2058289,Jungle Fever (1991),"Drama, Romance","USD 14,000,000"
2058442,Junior (1994),"Comedy, Romance, Sci-Fi","USD 36,763,355"
2058680,Jurassic Park (1993),"Adventure, Sci-Fi","USD 63,000,000"
2058733,Jury Duty (1995),Comedy,"USD 17,014,653"
2058950,Just Cause (1995),"Crime, Drama, Mystery, Thriller","USD 36,853,222"
2062622,Kalifornia (1993),"Crime, Thriller","USD 9,000,000"
2062958,Kama Sutra: A Tale of Love (1996),"Crime, Drama, History, Romance","USD 3,000,000"
2064107,Kansas City (1996),"Crime, Drama, Music, Thriller","USD 19,000,000"
2064709,Karakter (1997),"Crime, Drama, Mystery","USD 4,500,000"
2066931,Kavkazskiy plennik (1996),"Drama, War","USD 661,361"
2067104,Kazaam (1996),"Comedy, Family, Fantasy, Musical","USD 20,000,000"
2067595,Keep the Aspidistra Flying (1997),"Comedy, Drama, Romance","USD 301,360"
2067764,Keeping the Faith (2000),"Comedy, Drama, Romance","USD 30,000,000"
2068316,Kelly's Heroes (1970),"Action, Adventure, Comedy, War",
2070201,Kicked in the Head (1997),"Comedy, Crime, Drama, Romance","USD 4,000,000"
2070230,Kicking and Screaming (1995),"Comedy, Drama, Romance","USD 704,543"
2070548,Kids (1995),"Crime, Drama","USD 1,500,000"
2070614,Kids in the Hall: Brain Candy (1996),Comedy,"USD 2,653,000"
2070627,Kids of the Round Table (1997),"Adventure, Comedy, Family, Fantasy",
2070880,Kika (1993),Comedy,"USD 2,093,370"
2071313,Killer (1994),"Drama, Romance, Thriller","USD 377,108"
2071566,Killer's Kiss (1955),"Crime, Drama, Film-Noir, Thriller","USD 75,000"
2071578,Killer: A Journal of Murder (1995),"Biography, Crime, Drama, Thriller","USD 65,682"
2071800,Killing Zoe (1993),"Crime, Drama, Thriller","USD 1,500,000"
2072508,King Kong (1933),"Adventure, Fantasy","USD 670,000"
2072510,King Kong (1976),"Adventure, Fantasy, Romance, Sci-Fi, Thriller","USD 24,000,000"
2072519,King Kong Lives (1986),"Action, Adventure, Horror, Sci-Fi","USD 10,000,000"
2072728,King of New York (1990),"Crime, Thriller","USD 2,554,476"
2072804,King of the Hill (1993),"Drama, History","USD 8,000,000"
2073054,Kingpin (1996),"Comedy, Sport","USD 27,000,000"
2073156,Kingu Kongu tai Gojira (1962),"Action, Adventure, Comedy, Horror, Sci-Fi","USD 2,725,000"
2073938,"Kiss Me, Guido (1997)",Comedy,"USD 740,000"
2074015,Kiss of Death (1995),"Action, Crime, Thriller","USD 40,000,000"
2074067,Kiss the Girls (1997),"Crime, Drama, Mystery, Thriller","USD 27,000,000"
2074106,Kissed (1996),Drama,"USD 465,417"
2074187,Kissing a Fool (1998),"Comedy, Romance","USD 4,002,640"
2074632,Kjærlighetens kjøtere (1995),Drama,"USD 2,535,000"
2075452,Knock Off (1998),"Action, Comedy, Thriller","USD 35,000,000"
2076744,Kolja (1996),"Comedy, Drama, Music","USD 5,730,711"
2077306,Koneko monogatari (1986),"Adventure, Drama, Family","USD 13,299,749"
2078652,Koyaanisqatsi (1982),"Documentary, Music","USD 1,723,872"
2078857,Kramer vs. Kramer (1979),Drama,"USD 98,982,763"
2079361,Krippendorf's Tribe (1998),Comedy,"USD 7,514,883"
2080444,Kull the Conqueror (1997),"Action, Adventure, Fantasy","USD 6,086,891"
2080719,Kundun (1997),"Biography, Drama, History, War","USD 28,000,000"
2081397,Kurt & Courtney (1998),"Biography, Documentary, Music","USD 441,808"
2082589,Kådisbellan (1993),Drama,"USD 309,117"
2082758,Kôkaku kidôtai (1995),"Action, Animation, Mystery, Sci-Fi, Thriller","USD 515,205"
2085383,L'enfer (1994),"Crime, Drama","USD 194,223"
2085434,L'ennui (1998),"Drama, Romance","USD 36,666"
2087502,L'uomo delle stelle (1995),"Drama, Romance","USD 116,797"
2087693,L'école de la chair (1998),"Drama, Mystery, Romance","USD 401,786"
2088076,L.A. Confidential (1997),"Crime, Drama, Mystery, Thriller","USD 35,000,000"
2088141,L.A. Story (1991),"Comedy, Drama, Fantasy, Romance","USD 28,862,081"
2088412,La Bamba (1987),"Biography, Drama, Music","USD 6,500,000"
2091255,La cité des enfants perdus (1995),"Adventure, Fantasy, Sci-Fi","USD 18,000,000"
2092032,La cérémonie (1995),"Crime, Drama, Thriller","USD 670,659"
2092629,La double vie de Véronique (1991),"Drama, Fantasy, Music, Romance","USD 1,999,955"
2093179,La femme de chambre du Titanic (1997),"Drama, Romance","USD 244,465"
2093616,La fille seule (1995),Drama,"USD 136,153"
2093617,La fille sur le pont (1999),"Comedy, Drama, Romance","USD 1,708,496"
2093759,La flor de mi secreto (1995),Drama,"USD 1,162,000"
2094426,La grande bouffe (1973),"Comedy, Drama",
2094455,La grande illusion (1937),"Drama, War","USD 172,885"
2094683,La guerre du feu (1981),"Adventure, Drama, Sci-Fi","USD 12,500,000"
2094747,La haine (1995),Drama,"USD 309,811"
2094854,La historia oficial (1985),"Drama, History, War","USD 29,426"
2095261,La legge (1959),Drama,"USD 17,351"
2095288,La leggenda del pianista sull'oceano (1998),"Drama, Music, Romance","USD 9,000,000"
2095320,La lengua de las mariposas (1999),"Drama, Music, War","USD 2,086,098"
2096283,La maschera del demonio (1960),Horror,
2097603,La novia ensangrentada (1972),Horror,
2099040,La promesse (1996),Drama,"USD 454,720"
2099471,La reine Margot (1994),"Biography, Drama, History, Romance","USD 2,017,346"
2100174,La scorta (1993),"Crime, Drama, Thriller","USD 147,394"
2100911,La séparation (1994),"Drama, Romance","USD 57,953"
2102302,La vie rêvée des anges (1998),Drama,"USD 1,726,187"
2102344,La vieille qui marchait dans la mer (1991),Comedy,"USD 50,349"
2102540,La vita è bella (1997),"Comedy, Drama, Romance, War","USD 57,598,247"
2103144,Labyrinth (1986),"Adventure, Family, Fantasy, Musical","USD 25,000,000"
2103526,Ladri di biciclette (1948),"Crime, Drama","USD 332,930"
2103866,Lady and the Tramp (1955),"Adventure, Animation, Comedy, Romance","USD 4,000,000"
2103955,Ladybird Ladybird (1994),Drama,"USD 152,457"
2103975,Ladyhawke (1985),"Adventure, Drama, Fantasy","USD 20,000,000"
2104410,Lake Placid (1999),"Action, Comedy, Horror, Sci-Fi, Thriller","USD 27,000,000"
2104759,Lamerica (1994),Drama,"USD 438,483"
2105754,Larger Than Life (1996),"Comedy, Family","USD 30,000,000"
2106899,Lassie (1994),"Adventure, Family","USD 9,979,683"
2106940,Last Action Hero (1993),"Action, Adventure, Comedy, Family, Fantasy","USD 70,000,000"
2107118,Last Dance (1996),"Drama, Thriller","USD 5,858,000"
2107343,Last Man Standing (1996),"Action, Crime, Drama, Thriller, Western","USD 67,000,000"
2107634,Last Summer in the Hamptons (1995),"Comedy, Drama","USD 402,091"
2107847,Lat sau san taam (1992),"Action, Crime, Drama, Thriller","USD 4,500,000"
2107892,Late Bloomers (1996),"Comedy, Drama, Romance","USD 34,891"
2109065,Lawn Dogs (1997),Drama,"USD 8,000,000"
2109077,Lawnmower Man 2: Beyond Cyberspace (1996),"Action, Sci-Fi, Thriller","USD 2,200,664"
2109093,Lawrence of Arabia (1962),"Adventure, Biography, Drama, History, War","USD 15,000,000"
2110128,Le bonheur est dans le pré (1995),Comedy,"USD 414,736"
2110973,Le colonel Chabert (1994),"Drama, History, Romance, War","USD 734,406"
2111069,Le confessionnal (1995),"Drama, Mystery, Thriller","USD 575,001"
2111847,Le dîner de cons (1998),"Comedy, Drama","USD 4,065,116"
2112346,Le grand bleu (1988),"Drama, Sport","USD 80,804"
2112512,Le huitième jour (1996),"Comedy, Drama","USD 328,452"
2112515,Le hussard sur le toit (1995),"Adventure, Drama, Romance, War","USD 1,877,179"
2113512,Le mépris (1963),Drama,"USD 900,000"
2113531,Le nain rouge (1998),"Comedy, Drama","USD 6,499"
2113595,Le notti di Cabiria (1957),Drama,"USD 752,045"
2114635,Le retour de Martin Guerre (1982),"Biography, Crime, Drama, History, Mystery, Romance","USD 2,382,482"
2115171,Le septième ciel (1997),Drama,"USD 69,514"
2115628,"Le temps retrouvé, d'après l'oeuvre de Marcel Proust (1999)","Drama, Romance, War","USD 461,493"
2116072,Le violon rouge (1998),"Drama, Music, Mystery, Romance","USD 10,000,000"
2116658,Leather Jacket Love Story (1997),"Drama, Romance","USD 67,000"
2116708,Leatherface: Texas Chainsaw Massacre III (1990),"Horror, Thriller","USD 5,765,562"
2116736,Leave It to Beaver (1997),"Comedy, Family","USD 15,000,000"
2116855,Leaving Las Vegas (1995),"Drama, Romance","USD 3,600,000"
2117637,Legend (1985),"Adventure, Fantasy, Romance","USD 30,000,000"
2117874,Legends of the Fall (1994),"Drama, Romance, War, Western","USD 30,000,000"
2119117,Les Boys (1997),"Comedy, Drama, Sport","USD 4,602,341"
2119264,Les Misérables (1998),"Crime, Drama, History, Romance","USD 13,871,914"
2119409,Les amants criminels (1999),"Crime, Drama, Thriller","USD 50,470"
2119425,Les amants du Pont-Neuf (1991),"Drama, Romance","USD 28,000,000"
2120136,Les convoyeurs attendent (1999),"Comedy, Drama","USD 5,518"
2120569,Les enfants du paradis (1945),"Drama, Romance",
2121565,Les misérables (1995),"Drama, History","USD 1,035,890"
2121785,Les nuits fauves (1992),"Biography, Drama","USD 662,341"
2121889,Les parapluies de Cherbourg (1964),"Drama, Musical, Romance","USD 18,425"
2122231,Les rendez-vous de Paris (1995),"Comedy, Romance","USD 730,099"
2122271,Les roseaux sauvages (1994),Drama,"USD 917,915"
2122764,Les visiteurs (1993),"Comedy, Fantasy, Sci-Fi","USD 659,810"
2122788,Les voleurs (1996),"Crime, Drama, Romance","USD 939,304"
2123712,Let It Come Down: The Life of Paul Bowles (1998),"Biography, Documentary","USD 9,188"
2124042,Let's Get Harry (1986),"Action, Adventure","USD 140,980"
2124260,Let's Talk About Sex (1998),Drama,"USD 300,000"
2124355,Lethal Weapon (1987),"Action, Thriller","USD 15,000,000"
2124357,Lethal Weapon 2 (1989),"Action, Thriller","USD 147,253,986"
2124358,Lethal Weapon 3 (1992),"Action, Crime, Thriller","USD 35,000,000"
2124359,Lethal Weapon 4 (1998),"Action, Crime, Thriller","USD 140,000,000"
2125443,Liar Liar (1997),Comedy,"USD 45,000,000"
2125639,Liberty Heights (1999),"Drama, Music, Romance","USD 3,732,398"
2125784,Licence to Kill (1989),"Action, Adventure, Crime, Thriller","USD 32,000,000"
2126772,Life During Wartime (1997),Comedy,"USD 55,986"
2127239,Life of Brian (1979),Comedy,"USD 4,000,000"
2127402,Life with Mikey (1993),"Comedy, Family","USD 12,440,858"
2127575,Lifeforce (1985),"Horror, Sci-Fi, Thriller","USD 25,000,000"
2127843,Light It Up (1999),Drama,"USD 13,000,000"
2127926,Light of Day (1987),"Drama, Music","USD 10,489,617"
2128046,Lightning Jack (1994),"Comedy, Western","USD 16,821,273"
2128569,Lilian's Story (1996),Drama,"USD 1,220"
2128890,Limbo (1999),"Adventure, Drama, Thriller","USD 8,000,000"
2130340,Little Big League (1994),"Comedy, Family, Sport","USD 12,211,068"
2130342,Little Big Man (1970),"History, Western","USD 15,000,000"
2130468,Little Buddha (1993),Drama,"USD 35,000,000"
2131017,Little Nemo: Adventures in Slumberland (1989),"Adventure, Animation, Drama, Family, Fantasy","USD 35,000,000"
2131031,Little Odessa (1994),"Crime, Drama","USD 2,300,000"
2131225,Little Shop of Horrors (1986),"Comedy, Musical","USD 25,000,000"
2131334,Little Voice (1998),"Comedy, Drama, Music, Romance","USD 4,595,000"
2131430,Little Women (1994),"Drama, Romance","USD 15,000,000"
2131729,Live and Let Die (1973),"Action, Crime, Thriller","USD 7,000,000"
2132235,Living Out Loud (1998),"Comedy, Drama, Romance","USD 12,000,000"
2132367,Living in Oblivion (1995),"Comedy, Drama","USD 500,000"
2133276,Loaded Weapon 1 (1993),"Action, Comedy, Crime","USD 8,200,000"
2133416,Local Hero (1983),"Comedy, Drama","USD 5,767,363"
2133500,"Lock, Stock and Two Smoking Barrels (1998)","Crime, Thriller","USD 3,650,677"
2133798,Logan's Run (1976),"Action, Sci-Fi","USD 9,000,000"
2134027,Lola rennt (1998),"Action, Sci-Fi, Thriller","USD 7,267,324"
2134055,Lolita (1962),"Drama, Romance","USD 2,000,000"
2134058,Lolita (1997),"Drama, Romance","USD 58,000,000"
2134388,Lone Star (1996),"Drama, Mystery, Romance","USD 5,000,000"
2134924,Long xiong hu di (1986),"Action, Adventure, Comedy","USD 15,000,000"
2135675,Looking for Richard (1996),"Documentary, Drama","USD 1,361,420"
2136104,Lord of Illusions (1995),"Horror, Mystery, Thriller","USD 12,000,000"
2136535,Los amantes del Círculo Polar (1998),"Drama, Mystery, Romance","USD 504,223"
2137905,Loser (2000),"Comedy, Romance","USD 20,000,000"
2137970,Losing Isaiah (1995),Drama,"USD 17,000,000"
2138292,Lost Highway (1997),"Drama, Mystery, Thriller","USD 15,000,000"
2138727,Lost in Space (1998),"Action, Adventure, Sci-Fi, Thriller","USD 80,000,000"
2139396,Love & Basketball (2000),"Drama, Romance, Sport","USD 15,000,000"
2139407,Love & Human Remains (1993),"Comedy, Drama","USD 953,755"
2139438,Love & Sex (2000),"Comedy, Drama, Romance","USD 546,287"
2139545,Love Affair (1994),"Comedy, Drama, Romance","USD 60,000,000"
2139928,Love Is All There Is (1996),"Comedy, Romance","USD 32,925"
2140049,Love Is the Devil: Study for a Portrait of Francis Bacon (1998),"Biography, Drama","USD 343,023"
2140074,Love Jones (1997),"Drama, Romance","USD 12,514,138"
2140461,Love Serenade (1996),"Comedy, Crime, Drama, Romance","USD 579,337"
2140530,Love Stinks (1999),Comedy,"USD 4,000,000"
2140806,Love and Death (1975),"Comedy, War","USD 3,000,000"
2140811,Love and Death on Long Island (1997),"Comedy, Drama","USD 2,542,264"
2140922,Love and Other Catastrophes (1996),"Comedy, Romance","USD 250,000"
2141230,Love in the Afternoon (1957),"Comedy, Drama, Romance","USD 2,100,000"
2141393,Love! Valour! Compassion! (1997),"Comedy, Drama, Romance","USD 2,874,242"
2141461,Love's Labour's Lost (2000),"Comedy, Musical, Romance","USD 13,000,000"
2142487,Lucas (1986),"Comedy, Drama, Romance","USD 7,946,345"
2142714,Lucie Aubrac (1997),"Biography, Drama, War","USD 458,557"
2144547,Lust och fägring stor (1995),"Drama, Romance, War","USD 1,939,000"
2145409,Léon (1994),"Crime, Drama, Thriller","USD 19,251,002"
2145603,M (1931),"Crime, Film-Noir, Thriller","USD 28,877"
2145699,M. Butterfly (1993),"Drama, Romance","USD 1,499,795"
2145942,MASH (1970),"Comedy, Drama, War","USD 3,500,000"
2146907,Ma saison préférée (1993),Drama,"USD 760,856"
2146945,Ma vie en rose (1997),Drama,"USD 2,280,573"
2147941,Mad About Mambo (2000),"Comedy, Romance","USD 61,663"
2147962,Mad City (1997),"Drama, Thriller","USD 50,000,000"
2147992,Mad Dog Time (1996),"Comedy, Crime, Drama","USD 8,000,000"
2148026,Mad Love (1995),"Drama, Romance","USD 15,453,274"
2148037,Mad Max (1979),"Action, Adventure, Thriller","USD 650,000"
