movieid,Budget,Gross Revenue,Additional Data,Copyright,Currency
1847235,,2285194.0,,"Ferndale Films Ltd., 1998 (on print)",
1847595,,4530929.0,,,
1847692,,72495.0,,,
1847699,,5079851.0,,,
1847722,14000000.0,34700000.0,"203,433 (Sweden)",Warner Bros. Inc.,USD
1847739,,84919401.0,"1,249,035 (Argentina) (28 November 1995) | 1,231,050 (France) (26 March 1996) | 451,335 (Netherlands) (31 December 1997) | 451,224 (Netherlands) (1 January 1997) | 285,343 (Portugal) (21 March 1996)",,
1848628,116000000.0,67155742.0,"1,086,256 (UK) (1 January 1998) | 413,619 (Belgium) (1 January 1998) | 1,380,000 (France) (1 January 1998) | 1,270,867 (France) (27 May 1997) | 955,683 (France) (22 April 1997) | 1,420,459 (Germany) (1 January 1998) | 1,368,180 (Germany) (26 May 1997) | 1,330,687 (Germany) (20 May 1997) | 1,269,038 (Germany) (12 May 1997) | 1,145,094 (Germany) (5 May 1997) | 969,769 (Germany) (28 April 1997) | 710,383 (Germany) (21 April 1997) | 354,653 (Germany) (opening week) | 275,680 (Hungary) (1 January 1998) | 362,151 (Italy) (1 January 1998) | 391,566 (Netherlands) (31 December 1998) | 391,541 (Netherlands) (1 January 1998) | 248,277 (Portugal) (1 January 1998) | 197,562 (Portugal) (8 May 1997) | 174,769 (Portugal) (1 May 1997) | 129,406 (Portugal) (24 April 1997) | 74,848 (Portugal) (17 April 1997) | 1,343,150 (Spain) (1 January 1998) | 220,710 (Switzerland) (1 January 1998)","Universal City Studios, Inc.",USD
1848859,,,,© Copyright MCMLIX Walt Disney Productions,
1849147,27000000.0,14337579.0,"3,077,841 (USA) | 228,270 (UK) | 383,915 (France) | 107,771 (Germany) | 95,293 (Italy) | 285,189 (Spain)",(1997) Dark City Productions Pty Limited,USD
1849156,1000000.0,,,"Republic Pictures Corp., 15 April 1940, LP9580",USD
1850182,14000000.0,11433134.0,"213,577 (Germany) (26 April 1998) (director's cut) | 212,854 (Germany) (19 April 1998) (director's cut) | 212,081 (Germany) (13 April 1998) (director's cut) | 210,652 (Germany) (5 April 1998) (director's cut) | 209,502 (Germany) (29 March 1998) (director's cut) | 208,585 (Germany) (22 March 1998) (director's cut) | 205,752 (Germany) (8 March 1998) (director's cut) | 202,908 (Germany) (1 March 1998) (director's cut) | 200,734 (Germany) (22 February 1998) (director's cut) | 196,725 (Germany) (8 February 1998) (director's cut) | 193,415 (Germany) (1 February 1998) (director's cut) | 182,234 (Germany) (18 January 1998) (director's cut) | 150,626 (Germany) (4 January 1998) (director's cut) | 162,204 (Sweden)",,USD
1851750,,24415719.0,"2,348,567 (Germany) (31 December 1996)",,
1851871,,91145.0,,,
1852854,,1988962.0,,,
1852976,,,,© Copyright MCMLVII by Allied Artists Pictures Corporation. All Rights Reserved N°18414,
1853052,,1640678.0,,,
1853104,,63270710.0,,This Motion Picture © 1993 Warner Bros.,
1854045,80000000.0,32885565.0,"1,252,623 (France) (28 January 1997) | 805,002 (France) (31 December 1996) | 1,036,333 (Germany) (3 March 1997) | 947,972 (Germany) (23 February 1997) | 314,200 (Germany) (9 February 1997) | 273,687 (Netherlands) (31 December 1997) | 130,423 (Netherlands) (1 January 1997) | 221,578 (Portugal) (30 January 1997) | 211,016 (Portugal) (16 January 1997) | 198,099 (Portugal) (9 January 1997) | 171,509 (Portugal) (2 January 1997) | 122,595 (Portugal) (26 December 1996) | 66,829 (Portugal) (19 December 1996) | 841,303 (Spain)",,USD
1854142,3000000.0,3446749.0,,,USD
1854166,60000000.0,82670733.0,"244,030 (Sweden)",,USD
1854233,,7993039.0,,,
1854918,,249530.0,,,
1856252,15000000.0,38016380.0,"307,053 (Germany) (1992)",copyright MCMXCI Paramount Pictures Corp.,USD
1856325,,7825009.0,"344,097 (Sweden)",© 1988 Kennedy Miller Productions,
1856595,9000000.0,1025488.0,"163,216 (France) (30 January 1996) | 389,891 (Germany) | 31,217 (Netherlands) (31 December 1997) | 29,674 (Netherlands) (1 January 1997)","© 1995 12-Gauge Productions, Inc.",USD
1856608,11000000.0,39025000.0,"152,743 (France) (16 April 1996) | 68,497 (Netherlands) (31 December 1997) | 67,508 (Netherlands) (1 January 1997) | 1,290,113 (Spain)",,USD
1856613,14000000.0,15062898.0,,TM & Copyright © MCMXCVIII by Paramount Pictures Corporation All Rights Reserved (on print),USD
1856672,,18196170.0,,"Copyright © MCMLXXXII by Universal City Studio, Inc.",
1856727,16400000.0,95860116.0,"3,287,153 (Germany) | 859,077 (Sweden)",Touchstone Pictures,USD
1856731,10000000.0,24200000.0,,,USD
1856763,,9134733.0,,"Copyright © 1988 The Mantle Clinic II, Ltd.",
1856939,1500000.0,,,,USD
1857326,,8988731.0,,,
1857496,,2750741.0,,,
1857769,22000000.0,7061018.0,,,USD
1857796,,16875.0,,,
1858038,55000000.0,58422650.0,"162,400 (Finland) | 2,126,005 (Germany) | 85,156 (Sweden)","1992 Universal City Studios, Inc.",USD
1858357,3000000.0,22000000.0,"1,561,266 (France) | 650,605 (Hungary) | 843,943 (Spain) | 3,600,000 (West Germany)",COPYRIGHT© DINO DE LAURENTIIS CORPORATION MCMLXXIV,USD
1858361,9000000.0,16116878.0,"740,443 (France) | 335,383 (Spain) (1986) | 206,546 (West Germany)",© COPYRIGHT MCMLXXXV CANNON PRODUCTIONS N.V.,USD
1858362,5000000.0,6767690.0,,"© MCMLXXXVII CANNON FILMS, INC. and CANNON INTERNATIONAL",USD
1858363,2000000.0,7533000.0,"1,160,534 (France) | 813,443 (Spain) (1982) | 652,363 (West Germany)",Copyright © MCMLXXXI American European Productions Inc.,USD
1858364,,1700929.0,,© 1993 DEATH WISH 5 PRODUCTIONS LIMITED,
1858396,12000000.0,2104000.0,"308,853 (France) (25 April 1995)",Behind The Scenes Ltd.,USD
1858463,,,,,
1859092,,572433.0,"12,785 (Germany) | 10,924 (Netherlands) (31 December 1999) | 10,837 (Netherlands) (31 December 1998)",,
1859351,20000000.0,10569071.0,"417,673 (France) (27 January 1998) | 256,602 (Germany) (21 June 1998) | 235,418 (Germany) (15 June 1998) | 153,882 (Germany) (1 June 1998) | 81,015 (Germany) (25 May 1998) (opening week) | 28,922 (Netherlands) (31 December 2000) | 28,836 (Netherlands) (31 December 1999) | 665,198 (Spain) (15 April 2003)","Copyright © 1997 Magnolia Productions, Inc. and Sweetland Films, B.V. (on print); Sweetland Films, BV; 27 March 1998; PA884484 (in copyright registry)",USD
1859542,78000000.0,73648142.0,"726,243 (Germany) (7 November 1999) | 320,811 (Netherlands) (31 December 2000) | 308,321 (Netherlands) (31 December 1999)",,USD
1859617,75000000.0,140459099.0,"1,015,837 (Brazil) (23 July 1998) | 1,011,113 (Brazil) (16 July 1998) | 1,002,009 (Brazil) (9 July 1998) | 133,491 (Finland) | 109,615 (France) (2 June 1998) (opening week) | 464,802 (France) (2 June 1998) (opening week) | 15,277 (France) (27 May 1998) (opening day) | 1,181,456 (France) | 231,432 (France) | 2,987,747 (Germany) (12 July 1998) | 2,904,997 (Germany) (5 July 1998) | 2,701,255 (Germany) (21 June 1998) | 2,558,744 (Germany) (15 June 1998) | 1,960,977 (Germany) (1 June 1998) | 1,387,424 (Germany) (25 May 1998) | 477,901 (Germany) (18 May 1998) (opening week) | 3,032,059 (Germany) | 527,087 (Netherlands) (31 December 1998) | 217,219 (Switzerland)",,USD
1859753,45000000.0,11146409.0,"41,820 (Germany) (1 June 1998) (opening week) | 10,196 (Netherlands) (31 December 1998)",Copyright ©MCMXCVIII Hollywood Pictures Company All Rights Reserved (on print),USD
1860181,,16371128.0,,Geffen Pictures,
1860327,,,,"Boom Pictures, Inc.",
1860806,24000000.0,1794187.0,,© CONSTELLATION - UGC - HACHETTE PREMIERE 1990,FRF
1861004,2000000.0,46122355.0,"156,564 (Sweden)","©1972 Warner Bros., Inc.",USD
1861112,4000000.0,253969.0,,,USD
1861202,,62949.0,,,
1861514,57000000.0,58055768.0,"230,780 (Sweden)",,USD
1862412,,168614.0,"1,596 (Netherlands) (31 December 1997) | 1,081 (Netherlands) (1 January 1997) | 5,796 (Portugal) (3 October 1996) | 4,739 (Portugal) (26 September 1996) | 3,204 (Portugal) (19 September 1996) | 1,517 (Portugal) (12 September 1996)",,
1864055,,3806540.0,"663,000 (Germany) | 127,423 (Sweden)",© ROAD MOVIES GmbH / ARGOS FILMS S.A. 1987,
1864846,17000000.0,5595706.0,"4,953,133 (France) | 5,896,891 (Germany) | 5,634,000 (Germany) | 122,327 (Sweden)",© 1986 Neue Constantin Film Produktion GmbH. - All Rights Reserved.,USD
1866000,,49166.0,"169,230 (Germany) (1996)",,
1866391,,366506.0,"6,510,000 (Germany) | 248,521 (Spain)",,
1866400,,77982.0,,,
1868310,,161946.0,,,
1868312,2000000.0,99147.0,,"copyright 1998 Desert Blue, LLC",USD
1868890,7000000.0,25625110.0,"387,933 (France) (31 October 1995)","Copyright © 1995 Columbia Pictures Industries, Inc. All Rights Reserved (on print)",USD
1869010,50000000.0,13806137.0,"337,118 (Brazil) (9 July 1998) | 17,862 (Germany) (18 May 1998) (opening week) | 24,612 (Netherlands) (31 December 1998)",,USD
1869092,4500000.0,27398584.0,"176,509 (Sweden)",Copyright © Orion Pictures Corp. 1985 (on print),USD
1869304,,5000000.0,,"COPYRIGHT MCML GEORGE PAL PRODUCTIONS, INC. ALL RIGHTS RESERVED (on print); George Pal Productions, Inc.; 1 August 1950; LP232 (in copyright registry)",
1869461,,1176982.0,,,
1869771,150000.0,,,© 1957 AB SVENSK FILMINDUSTRI,USD
1870038,800000.0,144583.0,,,USD
1870132,,2054.0,,,
1870151,15000000.0,4193025.0,,"Copyright © MCMXCIX New Line Productions, Inc. All Rights Reserved. (on print)",USD
1870221,17000000.0,65535067.0,"165,071 (Netherlands) (31 December 2000)",,USD
1870798,27000000.0,16030096.0,904 (Netherlands) (1 January 1997),"© 1995 TriStar Pictures, Inc.",USD
1871727,,17000000.0,"600,000 (France) (25 June 1996) | 23,349 (Netherlands) (1 January 1997) | 89,758 (Portugal) (31 October 1996) | 80,907 (Portugal) (24 October 1996) | 52,042 (Portugal) (10 October 1996) | 28,890 (Portugal) (3 October 1996)",,
1871833,1400000.0,12562.0,,"Warner Bros. Pictures, Inc.; 29 May 1954; LP4758 (in copyright registry)",USD
1872091,,81897.0,,Copyright © 1999 CINERENTA GESELLSCHAFT FÜR INTERNATIONALE FILMPRODUKTION mbH & Co. ZWEITE MEDIENBETEILIGUNGS KG (on print),
1872587,13000000.0,6241697.0,,"Phoenix Pictures Inc., 1999 (on print)",USD
1872662,46000000.0,103738726.0,"542,401 (Germany) | 157,920 (Sweden)",© MCMXC Touchstone Pictures All Rights Reserved (on print),USD
1873263,,3963773.0,"179,739 (Sweden)",,
1874279,28000000.0,80707729.0,"1,674,382 (Spain) | 250,000 (Sweden) (4 November 1988) | 510,895 (Sweden)",Twentieth Century Fox Film Corporation,USD
1874284,70000000.0,115288665.0,"1,719,676 (Spain) | 496,216 (Sweden)",© 1990 Twentieth Century Fox Film Corporation,USD
1874295,90000000.0,100003359.0,"112,318 (Belgium) | 211,728 (Finland) | 3,263,430 (France) (3 October 1995) | 46,467 (France) (opening day) | 3,203,664 (Germany) | 293,500 (Israel) | 1,826,999 (Spain)","Cinergi Pictures Entertainment Inc., Cinergi Productions N.V. and Twentieth Century Fox Film Corporation",USD
1875013,,449707.0,,,
1875764,,146437.0,"22,769 (Germany) (8 February 1998) | 22,279 (Germany) (1 February 1998) | 20,897 (Germany) (18 January 1998) | 19,731 (Germany) (4 January 1998) | 66,601 (Netherlands) (31 December 1999) | 52,500 (Netherlands) (31 December 1998)",,
1875962,,196452.0,"6,104 (Netherlands) (31 December 1998)",,
1876090,,,,,
1878227,,,"8,723 (Germany)",,
1878537,,211048.0,"5,535 (Netherlands) (31 December 1998) | 5,458 (Netherlands) (1 January 1998)",,
1878669,5000000.0,9628751.0,"667,335 (Germany) (8 April 2001) | 253,023 (Spain) (31 August 2002) | 218,526 (Spain) (30 June 2001)",,USD
1879298,5000000.0,14100000.0,,"1982 Metro-Goldwin-Mayer Film Co. and SLM Entertainment, Ltd.",USD
1879358,,132500.0,,,
1879599,127500000.0,137748063.0,"3,443,470 (Germany) (30 June 2001) | 572,969 (Netherlands) (31 December 2001) | 403,088 (Netherlands) (31 December 2000) | 2,283,135 (Spain) (10 August 2002) | 2,280,942 (Spain) (31 December 2001) | 2,242,900 (Spain) (25 June 2001)",,USD
1879793,,18255083.0,,© 1989 Film Workshop Co. Ltd.,
1880202,6000000.0,63952836.0,"8,669,000 (Germany) | 554,966 (Sweden)","Vestron Pictures, Inc.",USD
1880648,13000000.0,9975684.0,,,USD
1880846,32000000.0,83000000.0,"300,000 (Austria) | 95,235 (Belgium) | 1,428,422 (France) (28 March 1995) | 186,000 (Israel) | 214,705 (Sweden)",,USD
1881802,15000000.0,17411331.0,"24,733 (Germany) (30 May 1999) (opening weekend)","©1998 Metro-Goldwyn-Mayer Pictures Inc. in the United States, Canada and their territories, possessions and protectorates. All rights reserved. (on print)",USD
1881868,,108372.0,,Copyright © by les Films Galaxie - Greenwich Film Production 1981,
1883153,6500000.0,27545445.0,,"Universal City Studios, Inc.",USD
1883527,18000000.0,9000000.0,,,USD
1883528,71500000.0,144156464.0,"340,634 (Brazil) (9 July 1998) | 162,397 (Brazil) (2 July 1998) (opening week) | 3,626,053 (Germany) (15 November 1998) | 3,492,109 (Germany) (8 November 1998) | 3,296,024 (Germany) (1 November 1998) | 2,909,918 (Germany) (25 October 1998) | 2,377,796 (Germany) (18 October 1998) | 1,664,477 (Germany) (12 October 1998) | 485,546 (Netherlands) (31 December 1999) | 483,346 (Netherlands) (31 December 1998) | 230,000 (Portugal)","Twentieth Century Fox Film Corp., 1998",USD
1883660,11000000.0,111721910.0,"6,083,616 (Spain) | 1,800,000 (Sweden)","Metro-Goldwyn-Mayer, Inc.; 31 December 1965: LP33315 (in copyright registry)",USD
1883995,,50000000.0,,Warner Bros. Inc.,
1884087,,242093.0,,,
1884286,10000000.0,30651422.0,"6,008,935 (USA) | 585,654 (UK) | 168,433 (France) (31 December 2000) | 140,373 (France) (1 February 2000) | 316,775 (Germany) | 44,206 (Netherlands) (31 December 2001) | 43,968 (Netherlands) (31 December 2000) | 435,899 (Spain)","Copyright ©1999 STK, LLC All rights reserved (on print)",USD
1885039,,24361867.0,"17,296 (Netherlands) (31 December 1997) | 17,180 (Netherlands) (1 January 1997)",Castle Rock Entertainment,
1885177,,280015.0,"86,641 (Sweden)",,
1885734,25000000.0,22200000.0,"513,686 (France) (8 August 1995) | 1,564,307 (Germany) (31 December 1995)",,USD
1886005,,39255889.0,"55,070 (Germany) (14 July 1997) | 26,064 (Germany) (opening week)",,
1886830,,46470.0,"5,115 (Netherlands) (31 December 1998)",,
1887066,35000000.0,41954997.0,"600,609 (France) (22 April 1997) | 269,267 (France) (25 March 1997) | 226,541 (Germany) (31 May 1997) | 139,775 (Germany) (28 April 1997) | 63,785 (Germany) (opening week) | 693 (Japan) (1997) | 128,082 (Netherlands) (31 December 1998) | 127,868 (Netherlands) (1 January 1998) | 30,158 (Portugal) (11 September 1997) | 27,553 (Portugal) (4 September 1997) | 21,348 (Portugal) (28 August 1997) | 12,454 (Portugal) (21 August 1997) (opening week)","Mandalay Entertainment, 1997 (on print)",USD
1888102,,,"2,881 (Netherlands) (31 December 1997) | 2,812 (Netherlands) (1 January 1997)",,
1888780,,759393.0,,"First Generation Films Inc., 1994",
1888811,927262.0,,,"Paramount Pictures, Inc. (original), U.S. Copyright LP12748, 21 April 1944",USD
1888823,70000000.0,116735231.0,"411,335 (Germany) (31 December 2000) | 149,974 (Netherlands) (31 December 2000)",TM & Copyright ©MCMXCIX by MFP Munich Film Partners GmbH & Co. I. Produktions KG All Rights Reserved. (on print),USD
1889009,30000000.0,11438337.0,"358,958 (France) (1997) | 185,190 (France) (opening week) | 529,524 (Germany) (29 December 1997) | 435,359 (Germany) (22 December 1997) | 344,886 (Germany) (15 December 1997) | 173,950 (Germany) (8 December 1997) (opening week) | 52,309 (Netherlands) (31 December 1998) | 41,949 (Netherlands) (1 January 1998) | 515,206 (Spain) (1997)",© 1997 Mandalay Entertainment,USD
1889253,5000000.0,19421271.0,"5,017 (Netherlands) (31 December 1999)",,USD
1889491,,25785603.0,"27,608 (Netherlands) (1 January 1997) | 12,839 (Portugal) (8 August 1996)",,
1889579,1100000.0,1419835.0,,,USD
1889621,,5662985.0,,"Down in the Delta Productions, 1998",
1889788,9000000.0,20035310.0,"12,040 (Netherlands) (31 December 2000)",,USD
1890357,1100000.0,16067035.0,"19,000,000 (USA)",'Dr. NO' COPYRIGHT © 1962 BY EON PRODUCTIONS LIMITED-ALL RIGHTS RESERVED,USD
1890437,1800000.0,9440272.0,"681,103 (Spain) (20 December 2002) | 679,721 (Spain) (31 December 2001)",Copyright (c) MCMLXIII Hawk Films Ltd. All Rights Reserved. (on print),USD
1890515,355000.0,,,Universal Pictures Corp.; 2 February 1931; LP1947 (in copyright registry),USD
1890516,81000.0,,,Copyright © MCMLVIII by Hammer Film Productions - All Rights Reserved,GBP
1890522,40000000.0,82522790.0,"234,784 (Sweden)","Columbia Pictures Industries, Inc.",USD
1890588,30000000.0,10693649.0,"148,554 (France) (16 April 1996) | 16,822 (Portugal) (1 August 1996) | 9,220 (Portugal) (25 July 1996)","Copyright © 1995 Borgo Pass Productions, Inc.",USD
1890829,57000000.0,51317350.0,"517,253 (France) (3 December 1996) | 1,484,879 (Germany) (12 January 1997) | 1,355,871 (Germany) (29 December 1996) | 1,119,554 (Germany) (15 December 1996) | 624,276 (Germany) (1 December 1996) | 72,233 (Netherlands) (1 January 1998) | 102,341 (Portugal) (28 November 1996) | 93,396 (Portugal) (21 November 1996) | 78,875 (Portugal) (14 November 1996) | 61,466 (Portugal) (7 November 1996) | 38,203 (Portugal) (31 October 1996) | 924,846 (Spain)","Universal City Studios, Inc.",USD
1891605,,,,"© 1995 Dream For An Insomniac, Inc",
1891649,1000000.0,464655.0,,,USD
1891803,2000000.0,7680.0,,,GBP
1892010,,11484000.0,,,
1892794,8000000.0,17843379.0,,,USD
1892991,7500000.0,106593296.0,,This Motion Picture © 1989 Warner Bros. Inc./Screenplay © 1989 Warner Bros. Inc./All original music compositions © 1989 Driving Me Crazy Music (on print),USD
1893207,,13878334.0,,1991 PolyGram Filmproduktion GmbH,
1893210,10000000.0,10561238.0,"9,372 (Netherlands) (31 December 2000)",,USD
1893245,45000000.0,28720380.0,,TM & Copyright © MCMXCIV by Paramount Pictures Corporation all rights reserved (on print),USD
1893343,16000000.0,15427192.0,"12,849 (Netherlands) (31 December 2001)",,USD
1893483,2500000.0,4729352.0,,,USD
1894338,,,,"Copyright MCMXXXIII by Paramount Productions, Inc. (on print); Paramount Productions, Inc.; 17 November 1933; LP4246 (in copyright registry)",
1894453,70000000.0,9694105.0,,Copyright © 1999 Universal Studios All Rights Reserved. (on print),USD
1894619,8000000.0,,,"Copyright MCMXLVI by Vanguard Films, Inc.",USD
1894753,15000000.0,4734235.0,"19,301 (Spain) (31 August 2002) | 17,742 (Spain) (30 June 2001)",Copyright ©MM Buena Vista Pictures Distribution. All Rights Reserved. (on print),USD
1895102,16000000.0,127175354.0,"582,623 (France) (8 August 1995) | 82,869 (Sweden)","copyright ©MCMXCIV new line productions, inc. all rights reserved (on print)",USD
1895159,950000.0,,,©1941 Walt Disney Productions (on print); © Walt Disney Productions; 8 August 1941; LP11124 (in copyright registry),USD
1895286,40000000.0,30925690.0,"2,310,457 (France) (31 December 2001)",Copyright © 1984 Dino De Laurentiis Corporation All Rights Reserved,USD
1895298,40000000.0,173526.0,,,HKD
1895425,,18838000.0,"54,362 (Netherlands) (1 January 1997) | 14,325 (Portugal) (25 July 1996) | 276,184 (Spain)",,
1895463,,113000.0,"9,144 (Netherlands) (31 December 1997) | 8,728 (Netherlands) (1 January 1997)",,
1896345,,33669178.0,,,
1896980,,821997.0,,"Jagtoria Film Company, Inc., 1998",
