movieid,title,year,genres,Currency,Budget,Adjusted_Budget,Gross_Revenue,Adjusted_Gross_Revenue
2459538,The Money Pit (1986),1986,"Comedy, Music",USD,"10,000,000.00","28,085,699.80","30,940,022.00","86,897,216.97"
1722761,Amistad (1997),1997,"Drama, History, Mystery",USD,"40,000,000.00","77,536,627.16","44,175,394.00","85,630,276.36"
2003554,Hocus Pocus (1993),1993,"Comedy, Family, Fantasy, Horror",USD,"28,000,000.00","60,613,591.73","39,514,713.00","85,540,310.04"
2433734,The Fog (1980),1980,Horror,USD,"1,000,000.00","3,998,280.51","21,378,361.00","85,476,684.09"
2165624,Meet Joe Black (1998),1998,"Drama, Fantasy, Mystery, Romance",USD,"90,000,000.00","171,541,210.54","44,606,335.00","85,020,274.48"
2461485,The Negotiator (1998),1998,"Action, Crime, Drama, Mystery, Thriller",USD,"50,000,000.00","95,300,672.52","44,484,065.00","84,787,226.22"
2125784,Licence to Kill (1989),1989,"Action, Adventure, Crime, Thriller",USD,"32,000,000.00","81,561,100.09","33,197,509.00","84,613,292.32"
2363738,Soul Food (1997),1997,"Comedy, Drama",USD,"7,500,000.00","14,538,117.59","43,490,057.00","84,301,808.37"
1883527,Doctor Dolittle (1967),1967,"Adventure, Comedy, Family, Fantasy, Musical, Romance",USD,"18,000,000.00","167,695,839.30","9,000,000.00","83,847,919.65"
2434412,The Fox and the Hound (1981),1981,"Adventure, Animation, Family",USD,"12,000,000.00","42,648,325.42","23,556,988.00","83,722,174.19"
2553800,Wag the Dog (1997),1997,"Comedy, Drama",USD,"15,000,000.00","29,076,235.19","43,022,524.00","83,395,535.07"
2485682,The Tigger Movie (2000),2000,"Animation, Comedy, Drama, Family",USD,"20,000,000.00","36,533,544.12","45,542,421.00","83,191,302.35"
2426074,The Devil's Own (1997),1997,"Crime, Drama, Thriller",USD,"90,000,000.00","174,457,411.11","42,877,165.00","83,113,768.91"
1823865,Close Encounters of the Third Kind (1977),1977,"Adventure, Drama, Sci-Fi",USD,"19,400,870.00","102,215,155.25","15,693,175.00","82,680,844.67"
2002500,History of the World: Part I (1981),1981,"Comedy, History, Musical",USD,"11,000,000.00","39,094,298.31","23,253,349.00","82,643,032.95"
2458984,The Mirror Has Two Faces (1996),1996,"Comedy, Drama, Romance",USD,"42,000,000.00","84,100,102.65","41,252,428.00","82,603,176.89"
1787511,Breakfast at Tiffany's (1961),1961,"Comedy, Drama, Romance",USD,"2,500,000.00","25,713,329.94","8,000,000.00","82,282,655.80"
1951397,Frequency (2000),2000,"Crime, Drama, Fantasy, Thriller",USD,"22,000,000.00","40,186,898.53","44,983,704.00","82,170,706.74"
2472393,The Replacements (2000),2000,"Comedy, Sport",USD,"50,000,000.00","91,333,860.30","44,737,059.00","81,720,165.94"
2371778,Star Wars: Episode I - The Phantom Menace (1999),1999,"Action, Adventure, Fantasy, Sci-Fi",USD,"115,000,000.00","215,739,711.41","43,456,382.00","81,524,063.58"
1887066,Donnie Brasco (1997),1997,"Biography, Crime, Drama, Thriller",USD,"35,000,000.00","67,844,548.77","41,954,997.00","81,326,224.00"
2427355,The Doors (1991),1991,"Biography, Drama, Music",USD,"38,000,000.00","87,270,934.16","35,183,792.00","80,803,220.93"
2533992,Universal Soldier (1992),1992,"Action, Drama, Sci-Fi",USD,"23,000,000.00","51,233,638.41","36,168,043.00","80,566,105.96"
2464777,The Outsiders (1983),1983,"Crime, Drama",USD,"10,000,000.00","31,440,938.72","25,600,000.00","80,488,803.11"
2305025,Ri¢hie Ri¢h (1994),1994,"Comedy, Family",USD,"40,000,000.00","84,314,357.67","38,087,756.00","80,283,617.06"
1856608,Dead Man Walking (1995),1995,"Crime, Drama",USD,"11,000,000.00","22,576,872.80","39,025,000.00","80,096,587.35"
1950466,Freddy's Dead: The Final Nightmare (1991),1991,"Horror, Thriller",USD,"8,500,000.00","19,521,130.01","34,868,327.00","80,078,722.89"
1804232,Carlito's Way (1993),1993,"Crime, Drama, Thriller",USD,"30,000,000.00","64,943,134.00","36,948,322.00","79,984,660.89"
2465893,The Peacemaker (1997),1997,"Action, Thriller",USD,"50,000,000.00","96,920,783.95","41,256,277.00","79,971,814.20"
1869092,Desperately Seeking Susan (1985),1985,"Comedy, Drama, Romance",USD,"4,500,000.00","13,118,830.38","27,398,584.00","79,874,972.46"
2276841,Private Parts (1997),1997,"Biography, Comedy, Drama",USD,"20,000,000.00","38,768,313.58","41,198,146.00","79,859,132.15"
2181898,Money Talks (1997),1997,"Action, Comedy, Crime, Thriller",USD,"25,000,000.00","48,460,391.98","41,067,398.00","79,605,688.18"
1715607,Alive (1993),1993,"Action, Adventure, Biography, Drama, Sport, Thriller",USD,"32,000,000.00","69,272,676.27","36,733,909.00","79,520,505.82"
2309076,Ronin (1998),1998,"Action, Adventure, Crime, Thriller",USD,"55,000,000.00","104,830,739.77","41,609,593.00","79,308,443.92"
2446644,The Kentucky Fried Movie (1977),1977,Comedy,USD,"650,000.00","3,424,581.01","15,000,000.00","79,028,792.46"
2354959,Sliver (1993),1993,"Romance, Thriller",USD,"40,000,000.00","86,590,845.33","36,300,000.00","78,581,192.14"
2006796,Honeymoon in Vegas (1992),1992,"Comedy, Romance, Thriller",USD,"25,000,000.00","55,688,737.40","35,208,854.00","78,429,464.99"
2478286,The Siege (1998),1998,"Action, Crime, Drama, Thriller",USD,"70,000,000.00","133,420,941.53","40,932,372.00","78,017,651.59"
2173361,Mighty Morphin Power Rangers: The Movie (1995),1995,"Action, Adventure, Family, Sci-Fi, Thriller",USD,"15,000,000.00","30,786,644.72","37,765,144.00","77,510,804.74"
1986845,Happy Gilmore (1996),1996,"Comedy, Romance, Sport",USD,"12,000,000.00","24,028,600.76","38,624,000.00","77,340,056.30"
2264815,Pleasantville (1998),1998,"Comedy, Drama, Fantasy",USD,"40,000,000.00","76,240,538.02","40,568,025.00","77,323,201.31"
2305974,Robin Hood: Men in Tights (1993),1993,"Adventure, Comedy, Musical",USD,"20,000,000.00","43,295,422.67","35,699,287.00","77,280,785.98"
2435974,The Ghost and the Darkness (1996),1996,"Adventure, Drama, Thriller",USD,"55,000,000.00","110,131,086.81","38,553,833.00","77,199,555.07"
1940121,First Knight (1995),1995,"Adventure, Drama, Romance",USD,"55,000,000.00","112,884,363.98","37,600,435.00","77,172,748.91"
2045876,Jackie Brown (1997),1997,"Crime, Thriller",USD,"12,000,000.00","23,260,988.15","39,647,595.00","76,853,519.78"
2010812,House on Haunted Hill (1999),1999,"Horror, Mystery, Thriller",USD,"19,000,000.00","35,643,952.32","40,846,082.00","76,627,147.33"
2430810,The Faculty (1998),1998,"Horror, Mystery, Sci-Fi, Thriller",USD,"15,000,000.00","28,590,201.76","40,064,955.00","76,364,343.12"
2018634,I Still Know What You Did Last Summer (1998),1998,"Horror, Mystery, Thriller",USD,"65,000,000.00","123,890,874.28","39,989,008.00","76,219,587.12"
1709238,Against All Odds (1984),1984,"Action, Adventure, Crime, Drama, Romance, Thriller",USD,"13,000,000.00","39,376,898.20","25,100,000.00","76,027,703.45"
1711133,Air America (1990),1990,"Action, Comedy",USD,"35,000,000.00","85,284,372.11","31,053,601.00","75,668,196.08"
2159587,Mars Attacks! (1996),1996,"Comedy, Sci-Fi",USD,"70,000,000.00","140,166,837.75","37,754,208.00","75,598,399.25"
2058289,Jungle Fever (1991),1991,"Drama, Romance",USD,"14,000,000.00","32,152,449.43","32,482,682.00","74,599,842.16"
2484054,The Taming of the Shrew (1967),1967,"Comedy, Drama, Romance",USD,"4,000,000.00","37,265,742.07","8,000,000.00","74,531,484.13"
2275181,Primary Colors (1998),1998,"Comedy, Drama",USD,"65,000,000.00","123,890,874.28","38,966,057.00","74,269,828.75"
1730640,Anna and the King (1999),1999,"Comedy, Drama, History, Romance",USD,"75,000,000.00","140,699,811.79","39,251,128.00","73,635,017.63"
2335622,Seven Years in Tibet (1997),1997,"Adventure, Biography, Drama, History, War",USD,"70,000,000.00","135,689,097.53","37,901,509.00","73,468,879.31"
2444351,The Indian in the Cupboard (1995),1995,"Adventure, Family, Fantasy",USD,"45,000,000.00","92,359,934.16","35,617,599.00","73,103,091.08"
1930227,Family Plot (1976),1976,"Comedy, Thriller",USD,"4,490,375.00","24,817,166.05","13,200,000.00","72,953,058.89"
1984320,Halloween II (1981),1981,"Horror, Thriller",USD,"2,500,000.00","8,885,067.80","20,470,309.00","72,752,033.31"
1724190,An American Werewolf in London (1981),1981,Horror,USD,"10,000,000.00","35,540,271.19","20,445,527.00","72,663,957.41"
1952386,Fright Night (1985),1985,"Comedy, Horror, Thriller",USD,"9,000,000.00","26,237,660.75","24,922,237.00","72,655,688.85"
2537704,Urban Legend (1998),1998,"Horror, Mystery, Thriller",USD,"14,000,000.00","26,684,188.31","38,048,637.00","72,521,213.89"
2181907,Money Train (1995),1995,"Action, Comedy, Crime, Drama, Thriller",USD,"60,000,000.00","123,146,578.88","35,324,232.00","72,500,972.04"
2335038,Set It Off (1996),1996,"Action, Crime, Drama, Thriller",USD,"9,000,000.00","18,021,450.57","36,049,108.00","72,184,135.32"
2011538,How Stella Got Her Groove Back (1998),1998,"Drama, Romance",USD,"20,000,000.00","38,120,269.01","37,672,350.00","71,804,005.81"
2351925,Sixteen Candles (1984),1984,"Comedy, Romance",USD,"6,500,000.00","19,688,449.10","23,686,027.00","71,744,790.30"
2342997,Shine (1996),1996,"Biography, Drama, Music, Romance",USD,"5,500,000.00","11,013,108.68","35,811,509.00","71,708,371.02"
2262464,Pitch Black (2000),2000,"Action, Sci-Fi, Thriller",USD,"23,000,000.00","42,013,575.74","39,240,659.00","71,680,017.34"
1839311,Cruel Intentions (1999),1999,"Drama, Romance",USD,"11,000,000.00","20,635,972.40","38,201,895.00","71,666,659.15"
1673848,10 Things I Hate About You (1999),1999,"Comedy, Drama, Romance",USD,"16,000,000.00","30,015,959.85","38,176,108.00","71,618,282.81"
2056752,Judge Dredd (1995),1995,"Action, Crime, Sci-Fi, Thriller",USD,"70,000,000.00","143,671,008.70","34,687,912.00","71,194,961.52"
2240178,Out of Sight (1998),1998,"Action, Comedy, Crime, Thriller",USD,"48,000,000.00","91,488,645.62","37,339,525.00","71,169,636.88"
2446203,The Joy Luck Club (1993),1993,Drama,USD,"11,000,000.00","23,812,482.47","32,861,136.00","71,136,838.62"
1991969,Heartburn (1986),1986,"Comedy, Drama",USD,"20,000,000.00","56,171,399.60","25,314,289.00","71,096,952.15"
2503827,Tin Men (1987),1987,"Comedy, Drama",USD,"11,000,000.00","30,558,130.35","25,411,386.00","70,593,131.42"
2366980,Sphere (1998),1998,"Drama, Mystery, Sci-Fi, Thriller",USD,"75,000,000.00","142,951,008.78","36,976,367.00","70,477,452.85"
2377877,Street Fighter (1994),1994,"Action, Sci-Fi, Thriller",USD,"35,000,000.00","73,775,062.97","33,423,521.00","70,452,067.61"
1987607,Hard Target (1993),1993,"Action, Thriller",USD,"18,000,000.00","38,965,880.40","32,534,954.00","70,430,729.24"
1883153,Do the Right Thing (1989),1989,Drama,USD,"6,500,000.00","16,567,098.46","27,545,445.00","70,207,399.90"
2464197,The Original Kings of Comedy (2000),2000,"Comedy, Documentary",USD,"3,000,000.00","5,480,031.62","38,168,022.00","69,720,655.78"
2185015,Mortal Kombat: Annihilation (1997),1997,"Action, Adventure, Fantasy, Sci-Fi, Thriller",USD,"30,000,000.00","58,152,470.37","35,927,406.00","69,642,247.10"
1697674,A Thin Line Between Love and Hate (1996),1996,"Comedy, Crime, Romance, Thriller",USD,"8,000,000.00","16,019,067.17","34,746,109.00","69,575,031.75"
1936800,Fight Club (1999),1999,Drama,USD,"63,000,000.00","118,187,841.90","37,030,102.00","69,468,378.43"
2159258,Marnie (1964),1964,"Drama, Mystery, Romance, Thriller",USD,"3,000,000.00","29,771,926.95","7,000,000.00","69,467,829.54"
1815914,Child's Play 2 (1990),1990,"Horror, Mystery, Thriller",USD,"13,000,000.00","31,677,052.50","28,501,605.00","69,449,756.76"
2485013,The Thin Red Line (1998),1998,"Drama, War",USD,"52,000,000.00","99,112,699.42","36,385,763.00","69,351,753.68"
2406808,The Age of Innocence (1993),1993,"Drama, Romance",USD,"30,000,000.00","64,943,134.00","32,000,000.00","69,272,676.27"
2321373,Santa Claus (1985),1985,"Adventure, Family, Fantasy",USD,"50,000,000.00","145,764,781.96","23,717,291.00","69,142,915.03"
2177836,Missing in Action (1984),1984,"Action, Adventure, Drama, Thriller, War",USD,"2,550,000.00","7,723,930.03","22,812,500.00","69,098,883.86"
2193388,My Favorite Martian (1999),1999,"Comedy, Family, Sci-Fi",USD,"60,000,000.00","112,559,849.43","36,830,057.00","69,093,094.51"
1716019,All Dogs Go to Heaven (1989),1989,"Animation, Comedy, Drama, Fantasy",USD,"14,000,000.00","35,682,981.29","27,100,027.00","69,072,125.46"
2273048,Predator 2 (1990),1990,"Action, Sci-Fi, Thriller",USD,"35,000,000.00","85,284,372.11","28,317,513.00","69,001,180.45"
1745406,Autumn in New York (2000),2000,Drama,USD,"40,000,000.00","73,067,088.24","37,752,931.00","68,962,418.52"
1765652,Betrayed (1988),1988,"Action, Drama, Romance, Thriller",USD,"19,000,000.00","50,557,686.92","25,816,139.00","68,694,961.74"
2332489,Selena (1997),1997,"Biography, Drama, Music",USD,"20,000,000.00","38,768,313.58","35,422,828.00","68,664,165.19"
2469104,The Princess Bride (1987),1987,"Adventure, Comedy, Family, Fantasy, Romance",USD,"16,000,000.00","44,448,189.59","24,650,738.00","68,480,042.27"
1969851,Glory (1989),1989,"Drama, History, War",USD,"18,000,000.00","45,878,118.80","26,830,000.00","68,383,884.86"
1682922,8MM (1999),1999,"Crime, Mystery, Thriller",USD,"40,000,000.00","75,039,899.62","36,283,504.00","68,067,762.45"
2354438,Sleepwalkers (1992),1992,Horror,USD,"15,000,000.00","33,413,242.44","30,524,763.00","67,995,420.44"
1955750,Funny Farm (1988),1988,"Comedy, Drama",USD,"19,000,000.00","50,557,686.92","25,537,221.00","67,952,780.21"
2067764,Keeping the Faith (2000),2000,"Comedy, Drama, Romance",USD,"30,000,000.00","54,800,316.18","37,036,404.00","67,653,554.98"
1679029,28 Days (2000),2000,"Comedy, Drama",USD,"43,000,000.00","78,547,119.86","37,035,515.00","67,651,931.06"
2473215,The Right Stuff (1983),1983,"Adventure, Drama, History, Sci-Fi",USD,"27,000,000.00","84,890,534.53","21,500,000.00","67,598,018.24"
2477403,The Shadow (1994),1994,"Action, Adventure, Crime, Fantasy, Mystery, Thriller",USD,"25,000,000.00","52,696,473.55","32,055,248.00","67,567,941.13"
1693347,A Nightmare on Elm Street Part 2: Freddy's Revenge (1985),1985,Horror,USD,"2,200,000.00","6,413,650.41","23,060,333.00","67,227,688.23"
1831363,Conquest of the Planet of the Apes (1972),1972,"Action, Sci-Fi",USD,"1,700,000.00","12,677,278.78","9,000,000.00","67,115,005.32"
1715288,Alien Nation (1988),1988,"Crime, Drama, Sci-Fi, Thriller",USD,"16,000,000.00","42,574,894.25","25,216,243.00","67,098,679.94"
2452617,The Long Kiss Goodnight (1996),1996,"Action, Crime, Drama, Mystery, Thriller",USD,"65,000,000.00","130,154,920.77","33,328,051.00","66,735,535.96"
1840882,Cujo (1983),1983,"Horror, Thriller",USD,"5,000,000.00","15,720,469.36","21,200,000.00","66,654,790.08"
1818342,Christine (1983),1983,"Drama, Horror, Mystery, Thriller",USD,"9,700,000.00","30,497,710.55","21,200,000.00","66,654,790.08"
2014240,Hung fan kui (1995),1995,"Action, Comedy, Crime, Thriller",USD,"7,500,000.00","15,393,322.36","32,333,860.00","66,363,404.02"
2162109,Matilda (1996),1996,"Comedy, Fantasy",USD,"36,000,000.00","72,085,802.27","33,084,249.00","66,247,350.88"
1945579,For Love of the Game (1999),1999,"Drama, Romance, Sport",USD,"80,000,000.00","150,079,799.24","35,168,395.00","65,975,820.77"
1854045,Daylight (1996),1996,"Action, Adventure, Thriller",USD,"80,000,000.00","160,190,671.72","32,885,565.00","65,849,509.34"
2045328,Jack Frost (1998),1998,"Comedy, Drama, Family, Fantasy",USD,"27,000,000.00","51,462,363.16","34,545,030.00","65,843,291.82"
1985755,Hanging Up (2000),2000,"Comedy, Drama",USD,"60,000,000.00","109,600,632.36","36,037,909.00","65,829,626.92"
1833175,Copycat (1995),1995,"Crime, Drama, Mystery, Thriller",USD,"20,000,000.00","41,048,859.63","32,051,917.00","65,784,732.09"
2472244,The Relic (1997),1997,"Horror, Mystery, Thriller",USD,"40,000,000.00","77,536,627.16","33,927,476.00","65,765,551.43"
2116855,Leaving Las Vegas (1995),1995,"Drama, Romance",USD,"3,600,000.00","7,388,794.73","31,968,347.00","65,613,209.43"
2378853,Striptease (1996),1996,"Crime, Drama, Thriller",USD,"40,000,000.00","80,095,335.86","32,758,418.00","65,594,912.30"
2424777,The Dead Zone (1983),1983,"Fantasy, Horror, Thriller",USD,"10,000,000.00","31,440,938.72","20,766,000.00","65,290,253.34"
2363015,Sophie's Choice (1982),1982,"Drama, Romance",USD,"12,000,000.00","39,162,833.26","19,962,353.00","65,148,525.17"
2383252,Sunset Blvd. (1950),1950,"Drama, Film-Noir",USD,"1,752,000.00","22,776,473.90","5,000,000.00","65,001,352.45"
2154663,Man on the Moon (1999),1999,"Biography, Comedy, Drama",USD,"52,000,000.00","97,551,869.51","34,580,635.00","64,873,184.48"
2305587,Rob Roy (1995),1995,"Action, Adventure, Biography",USD,"28,000,000.00","57,468,403.48","31,600,000.00","64,857,198.21"
1837467,Creepshow (1982),1982,"Comedy, Horror",USD,"8,000,000.00","26,108,555.51","19,733,000.00","64,400,015.73"
2433450,The Flintstones in Viva Rock Vegas (2000),2000,"Comedy, Family, Romance, Sci-Fi",USD,"83,000,000.00","151,614,208.10","35,231,365.00","64,356,331.38"
2010432,House Party (1990),1990,"Comedy, Music, Romance",USD,"2,500,000.00","6,091,740.86","26,386,000.00","64,294,669.78"
2485015,The Thing (1982),1982,"Horror, Mystery, Sci-Fi, Thriller",USD,"15,000,000.00","48,953,541.58","19,629,760.00","64,063,084.82"
2037640,Instinct (1999),1999,"Drama, Thriller",USD,"55,000,000.00","103,179,861.98","34,098,563.00","63,968,818.62"
2479134,The Skulls (2000),2000,"Crime, Drama, Thriller",USD,"15,000,000.00","27,400,158.09","35,007,180.00","63,946,817.75"
2181096,Mommie Dearest (1981),1981,"Biography, Drama",USD,"5,000,000.00","17,770,135.59","17,988,509.00","63,931,648.81"
2411762,The Best Man (1999),1999,"Comedy, Drama",USD,"9,000,000.00","16,883,977.41","34,074,895.00","63,924,417.51"
2443201,The Howling (1981),1981,Horror,USD,"1,000,000.00","3,554,027.12","17,986,000.00","63,922,731.76"
2172334,Mickey Blue Eyes (1999),1999,"Comedy, Crime, Romance",USD,"40,000,000.00","75,039,899.62","33,864,342.00","63,529,420.61"
2289300,Raising Arizona (1987),1987,Comedy,USD,"6,000,000.00","16,668,071.10","22,847,564.00","63,470,803.53"
1757698,Battle for the Planet of the Apes (1973),1973,"Action, Sci-Fi",USD,"1,800,000.00","12,981,625.79","8,800,000.00","63,465,726.07"
2336864,"Sex, Lies, and Videotape (1989)",1989,Drama,USD,"1,200,000.00","3,058,541.25","24,741,700.00","63,061,258.44"
1899769,Eddie (1996),1996,"Comedy, Sport",USD,"30,000,000.00","60,071,501.89","31,356,117.00","62,786,968.06"
2169199,Mercury Rising (1998),1998,"Action, Crime, Drama, Thriller",USD,"60,000,000.00","114,360,807.02","32,940,507.00","62,785,049.40"
2193169,My Dog Skip (2000),2000,"Drama, Family, Sport",USD,"5,000,000.00","9,133,386.03","34,099,640.00","62,289,035.12"
1740752,Assassins (1995),1995,"Action, Crime, Thriller",USD,"50,000,000.00","102,622,149.07","30,306,268.00","62,201,887.05"
2413457,The Black Cauldron (1985),1985,"Adventure, Animation, Family, Fantasy",USD,"44,000,000.00","128,273,008.13","21,288,692.00","62,062,830.95"
2170555,Metro (1997),1997,"Action, Comedy, Crime, Drama, Thriller",USD,"55,000,000.00","106,612,862.35","31,987,563.00","62,005,193.65"
1691387,A Low Down Dirty Shame (1994),1994,"Action, Comedy, Crime",USD,"10,000,000.00","21,078,589.42","29,392,418.00","61,955,071.10"
2512048,Toy Story (1995),1995,"Adventure, Animation, Comedy, Family, Fantasy",USD,"30,000,000.00","61,573,289.44","30,144,903.00","61,870,694.59"
