movieid,title,Year,genres,Currency,Budget,Adjusted_Budget,Gross_Revenue,Adjusted_Gross_Revenue,Percentage_Profit_Loss,Additional_Data
1923981,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),1972,Comedy,USD,2000000.0,14914445.626878556,18016290.0,134351488.80153793,800.8145000000001,"1,737,735 (France) | 1,096,408 (Spain)"
1924384,Evita (1996),1996,"Biography, Drama, History, Musical, Thriller",USD,55000000.0,110131086.80518056,50047179.0,100213640.26915291,-9.005129090909088,"1,204,104 (Germany) (23 February 1997) | 1,660,155 (Germany) (26 January 1997) | 166,787 (Germany) (12 January 1997) | 411,285 (Netherlands) (31 December 1997) | 110,091 (Netherlands) (1 January 1997) | 226,531 (Portugal) (10 April 1997) | 209,107 (Portugal) (20 March 1997) | 192,094 (Portugal) (13 March 1997) | 157,297 (Portugal) (6 March 1997) | 102,717 (Portugal) (27 February 1997)"
1924755,Excess Baggage (1997),1997,"Action, Comedy, Crime, Romance",USD,20000000.0,38768313.58098411,14327206.0,27772080.74736785,-28.363969999999995,
1924959,Executive Decision (1996),1996,"Action, Adventure, Thriller",USD,55000000.0,110131086.80518056,68750000.0,137663858.5064757,24.999999999999982,"553,560 (France) (28 May 1996) | 1,162,787 (Germany) (1996) | 217,502 (Netherlands) (1 January 1997) | 61,740 (Portugal) (20 June 1996)"
1925449,Exorcist II: The Heretic (1977),1977,"Horror, Mystery, Thriller",USD,14000000.0,73760206.29319695,6735000.0,35483927.81319153,-51.89285714285714,
1926507,Extreme Measures (1996),1996,"Crime, Drama, Mystery, Thriller",USD,38000000.0,76090569.06539747,17305211.0,34651667.17859937,-54.45997105263157,"183,593 (Germany) (29 December 1996) | 31,976 (Netherlands) (31 December 1997) | 38,584 (Portugal) (29 May 1997) | 31,039 (Portugal) (22 May 1997) | 164,530 (Spain)"
1926854,Eye for an Eye (1996),1996,"Crime, Drama, Thriller",USD,20000000.0,40047667.929156564,26792700.0,53649257.62627566,33.96350000000001,
1926866,Eye of the Beholder (1999),1999,"Drama, Mystery, Thriller",USD,15000000.0,28139962.35815746,16459004.0,30877050.20085087,9.726693333333332,
1927003,Eyes Wide Shut (1999),1999,"Drama, Mystery, Thriller",USD,65000000.0,121939836.88534899,55637680.0,104376148.05968067,-14.403569230769234,"818,843 (Germany) (31 December 1999) | 124,722 (Netherlands) (31 December 2000) | 119,512 (Netherlands) (31 December 1999) | 1,429,670 (Spain) (15 December 2002) | 85,499 (Sweden) (30 September 1999)"
1927021,Eyes of Laura Mars (1978),1978,"Horror, Mystery, Thriller",USD,7000000.0,34564295.35763681,20000000.0,98755129.59324804,185.71428571428575,
1927338,F/X (1986),1986,"Action, Crime, Thriller",USD,10000000.0,28085699.799673826,20550603.0,57717806.65602764,105.50603000000002,"82,146 (Sweden)"
1927339,F/X2 (1991),1991,"Action, Comedy, Crime, Thriller",USD,16400000.0,37664297.900909536,21082165.0,48417374.570495635,28.549786585365844,
1927950,Face/Off (1997),1997,"Action, Crime, Thriller",USD,80000000.0,155073254.32393643,112225777.0,217540205.7302797,40.28222125000001,"1,489,349 (France) (28 October 1997) | 1,044,700 (France) (30 September 1997) | 158,588 (France) (16 September 1997) (opening week) | 26,039 (France) (10 September 1997) (opening day) | 470,941 (France) (opening week) | 1,567,541 (Germany) (27 October 1997) | 1,425,805 (Germany) (20 October 1997) | 1,173,007 (Germany) (13 October 1997) | 835,886 (Germany) (5 October 1997) | 370,043 (Germany) (29 September 1997) (opening week) | 519,342 (Netherlands) (31 December 1998) | 516,920 (Netherlands) (1 January 1998) | 156,906 (Portugal) (30 October 1997) | 120,585 (Portugal) (23 October 1997) | 79,131 (Portugal) (16 October 1997) (opening week)"
1928609,Fair Game (1995),1995,"Action, Thriller",USD,50000000.0,102622149.0684637,11534477.0,23673856.362415317,-76.93104600000001,"165,704 (France) (30 January 1996) | 54,078 (Netherlands) (1 January 1997) | 82,159 (Portugal) (7 March 1996)"
1928940,Faithful (1996),1996,"Comedy, Crime, Drama",USD,13000000.0,26030984.153951768,2104000.0,4213014.666147271,-83.8153846153846,
1929205,Fall Time (1995),1995,"Comedy, Crime, Drama",USD,4000000.0,8209771.925477096,30000000.0,61573289.441078216,650.0,
1929431,Falling Down (1993),1993,"Crime, Drama, Thriller",USD,25000000.0,54119278.33241582,40903593.0,88546917.37451422,63.61437200000001,"1,936,579 (Germany) (1993) | 249,154 (Sweden)"
1930227,Family Plot (1976),1976,"Comedy, Thriller",USD,4490375.0,24817166.04744078,13200000.0,72953058.89290278,193.96208557191773,
1930793,Fantasia (1940),1940,"Animation, Family, Fantasy, Music",USD,2280000.0,49888834.736298725,25363371.0,554977642.1817683,1012.428552631579,
1930810,Fantasia/2000 (1999),1999,"Animation, Family, Fantasy, Music",USD,80000000.0,150079799.24350646,60507228.0,113511407.8877634,-24.36596500000001,"58,994 (Netherlands) (31 December 2001) | 58,721 (Netherlands) (31 December 2000)"
1931213,Far and Away (1992),1992,"Adventure, Drama, Romance, Western",USD,60000000.0,133652969.7697341,58883840.0,131166668.12409766,-1.860266666666666,
1931489,Fargo (1996),1996,"Crime, Drama, Thriller",USD,7000000.0,14016683.775204798,24611975.0,49282610.09403516,251.5996428571429,"623,957 (France) (31 December 1997) | 513,764 (France) (29 October 1996) | 375,651 (France) (1 October 1996) | 176,747 (Germany) (1 December 1996) | 49,547 (Germany) (17 November 1996) | 435,871 (Germany) | 65,550 (Netherlands) (31 December 1997) | 44,328 (Netherlands) (1 January 1997) | 508,999 (Spain)"
1932160,Fast Times at Ridgemont High (1982),1982,"Comedy, Drama, Romance",USD,4500000.0,14686062.474067608,27092880.0,88419495.1738704,502.0639999999999,
1932389,Fatal Attraction (1987),1987,"Drama, Thriller",USD,14000000.0,38892165.89470165,142200833.0,395035599.1000547,915.7202357142858,"1,714,749 (Spain) | 689,168 (Sweden)"
1932819,Father of the Bride Part II (1995),1995,Comedy,USD,30000000.0,61573289.441078216,76594000.0,157204817.71499816,155.31333333333333,"16,456 (Netherlands) (1 January 1997) | 13,088 (Portugal) (7 March 1996)"
1932958,Fathers' Day (1997),1997,"Comedy, Romance",USD,85000000.0,164765332.71918246,28659604.0,55554225.748941325,-66.28281882352941,"101,221 (Germany) (29 September 1997) | 50,764 (Germany) (22 September 1997) (opening week) | 21,051 (Netherlands) (31 December 1998) | 18,302 (Netherlands) (1 January 1998)"
1933552,Fear and Loathing in Las Vegas (1998),1998,"Adventure, Comedy",USD,18500000.0,35261248.83226185,10680275.0,20356747.803891107,-42.26878378378378,"14,537 (Netherlands) (31 December 2000) | 14,398 (Netherlands) (31 December 1999) | 41,604 (Spain) (10 August 2002)"
1933599,Fear of a Black Hat (1993),1993,"Comedy, Music",USD,999999.0,2164768.9685254996,238230.0,515713.42708525684,-76.17697617697617,
1933830,Federal Hill (1994),1994,"Crime, Drama",USD,80000.0,168628.7153492995,518663.0,1093268.4423651716,548.32875,
1935417,Ferris Bueller's Day Off (1986),1986,"Comedy, Drama",USD,6000000.0,16851419.879804295,69941544.0,196435720.8309678,1065.6924000000001,"1,029,690 (Germany) (31 December 1987)"
1935619,Festen (1998),1998,Drama,USD,1300000.0,2477817.4855102925,1647780.0,3140690.843287808,26.75230769230771,"255,827 (USA) (31 December 1998) | 66,072 (UK) (31 December 1999) | 40,399 (Austria) (31 December 2001) | 96,054 (Belgium) (31 December 1999) | 403,611 (Denmark) (31 December 2000) | 376,535 (Denmark) (31 December 1998) | 593,462 (France) (31 December 2001) | 589,655 (France) (31 December 2000) | 430,127 (Germany) (31 December 2000) | 421,710 (Germany) (31 December 1999) | 185,114 (Germany) (31 January 1999) | 136,361 (Germany) (24 January 1999) | 217,903 (Italy) (31 December 2001) | 152,346 (Netherlands) (31 December 2001) | 151,098 (Netherlands) (31 December 2000) | 137,677 (Netherlands) (31 December 1999) | 103,859 (Norway) (31 December 1999) | 85,664 (Spain) (31 February 2003) | 136,360 (Sweden) (31 December 2001) | 135,420 (Switzerland) (31 December 2000)"
1936800,Fight Club (1999),1999,Drama,USD,63000000.0,118187841.90426132,37030102.0,69468378.42658208,-41.22206031746031,"1,019,387 (France) (18 January 2000) | 1,038,108 (Germany) (31 August 2000) | 157,110 (Netherlands) (31 December 2000) | 123,038 (Netherlands) (31 December 1999) | 158,537 (Netherlands) | 744,620 (Spain) | 55,145 (Sweden) (30 December 1999)"
1938142,Final Destination (2000),2000,"Horror, Mystery",USD,23000000.0,42013575.737593114,53302314.0,97366122.00991173,131.74919130434785,"9,696,572 (USA) (31 December 2000) | 2,255,530 (UK) (31 December 2000) | 823,496 (France) (31 December 2000) | 1,367,694 (Germany) (31 December 2000) | 595,574 (Italy) (31 December 2000) | 281,109 (Netherlands) (31 December 2000) | 1,199,260 (Spain) (31 August 2002)"
1939369,Fire Down Below (1997),1997,"Action, Drama, Thriller",USD,60000000.0,116304940.74295233,16148906.0,31303292.58989179,-73.08515666666666,
1939754,Firestarter (1984),1984,"Sci-Fi, Thriller",USD,15000000.0,45434882.537027754,15100000.0,45737781.753941275,0.6666666666666732,"48,749 (Sweden)"
1939762,Firestorm (1998),1998,"Action, Thriller",USD,19000000.0,36214255.557458125,8041665.0,15327521.653550867,-57.675447368421054,"5,873 (Germany) (1 June 1998) (opening week)"
1939900,First Blood (1982),1982,"Action, Adventure, Drama, Thriller",USD,14000000.0,45689972.141543664,47212904.0,154082590.60581255,237.23502857142864,"459,043 (Sweden)"
1940121,First Knight (1995),1995,"Adventure, Drama, Romance",USD,55000000.0,112884363.97531007,37600435.0,77172748.9121816,-31.635572727272727,"1,482,049 (France) (3 October 1995) | 1,607,297 (France)"
1940174,"First Love, Last Rites (1997)",1997,"Drama, Romance",USD,300000.0,581524.7037147617,40542.0,78587.2484600129,-86.48599999999999,
1941100,Five Easy Pieces (1970),1970,Drama,USD,1600000.0,13015514.54655138,18099091.0,147230613.86866075,1031.1931875,
1942017,Flatliners (1990),1990,"Drama, Horror, Sci-Fi, Thriller",USD,26000000.0,63354104.993566506,61490000.0,149832458.30978477,136.49999999999994,"172,200 (Sweden)"
1942058,Flawless (1999),1999,"Comedy, Crime, Drama",USD,15000000.0,28139962.35815746,4485485.0,8414758.603871994,-70.09676666666667,"16,764 (Netherlands) (31 December 2001) | 16,620 (Netherlands) (31 December 2000)"
1942083,Fled (1996),1996,"Action, Adventure, Comedy, Crime, Romance, Thriller",USD,25000000.0,50059584.91144571,17095268.0,34231280.80119683,-31.618927999999997,"28,458 (Netherlands) (31 December 1997) | 26,184 (Netherlands) (1 January 1997) | 54,288 (Portugal) (6 February 1997) | 46,217 (Portugal) (30 January 1997) | 34,535 (Portugal) (23 January 1997) | 123,720 (Spain)"
1942758,Flipper (1996),1996,"Adventure, Family",USD,25530000.0,51120848.11156836,20047715.0,40143211.652918555,-21.47389345867607,"250,279 (France) (3 September 1996) | 258,260 (Germany) | 47,848 (Netherlands) (31 December 1997) | 47,738 (Netherlands) (1 January 1997) | 46,485 (Portugal) (22 August 1996)"
1942828,Flirting with Disaster (1996),1996,Comedy,USD,7000000.0,14016683.775204798,14891000.0,29817491.156653523,112.72857142857144,"3,488 (Netherlands) (31 December 1997) | 3,223 (Netherlands) (1 January 1997)"
1944510,Following (1998),1998,"Crime, Drama, Mystery, Thriller",USD,6000.0,11436.080702355197,48482.0,92407.34410193078,708.0333333333333,"3,843 (Netherlands) (31 December 1999)"
1944862,Foolish (1999),1999,"Comedy, Drama",USD,2000000.0,3751994.9810876613,6026908.0,11306464.283738537,201.34539999999998,
1945150,Footloose (1984),1984,"Drama, Music, Romance",USD,8200000.0,24837735.786908507,75846770.0,229739272.38419738,824.9606097560976,
1945579,For Love of the Game (1999),1999,"Drama, Romance, Sport",USD,80000000.0,150079799.24350646,35168395.0,65975820.7664542,-56.03950625000002,"69,689 (Germany) | 5,098 (Netherlands) (31 December 2000)"
1945589,For Love or Money (1993),1993,"Comedy, Drama, Romance",USD,30000000.0,64943133.99889898,10997166.0,23806347.504871197,-63.34278,
1945700,For Richer or Poorer (1997),1997,Comedy,USD,35000000.0,67844548.76672219,31611225.0,61275694.17395222,-9.682214285714277,
1945855,For Your Eyes Only (1981),1981,"Action, Adventure, Crime, Thriller",USD,28000000.0,99512759.32428207,32695997.0,116202460.0117303,16.771417857142854,"22,400,000 (USA) | 773,596 (Sweden)"
1946327,Forbidden Planet (1956),1956,"Action, Adventure, Sci-Fi",USD,1900000.0,21743587.486463185,3250000.0,37192978.59526598,71.05263157894738,
1946379,Force 10 from Navarone (1978),1978,"Action, Drama, War",USD,5000000.0,24688782.39831201,7100000.0,35058071.00560305,41.99999999999999,"311,928 (Sweden)"
1946463,Forces of Nature (1999),1999,"Comedy, Romance",USD,75000000.0,140699811.79078728,52878756.0,99200413.55907953,-29.494991999999993,"1,009,983 (Germany) (13 June 1999) | 957,815 (Germany) (6 June 1999) | 865,447 (Germany) (30 May 1999) | 209,232 (Germany) (9 May 1999) (opening week) | 70,845 (Netherlands) (31 December 1999) | 600,454 (Spain) (30 June 2001) | 156,259 (Switzerland)"
1947355,Forrest Gump (1994),1994,"Drama, Romance",USD,55000000.0,115932241.80264342,329691196.0,694942535.5431764,499.43853818181816,"700,000 (Austria) | 255,715 (Finland) | 3,511,776 (France) (30 May 1995) | 7,578,000 (Germany) | 625,852 (Netherlands) | 988,470 (Sweden)"
1948277,Four Rooms (1995),1995,Comedy,USD,4000000.0,8209771.925477096,4301331.0,8828236.621496081,7.53327500000001,"47,477 (Germany) | 1,536 (Netherlands) (31 December 1998) | 1,337 (Netherlands) (1 January 1998) | 3,470 (Portugal) (18 September 1997) (opening week)"
1949502,Frankenstein (1931),1931,"Horror, Sci-Fi",USD,291000.0,5536618.837275072,12000000.0,228314178.85670403,4023.7113402061864,
1949508,Frankenstein (1994),1994,"Drama, Horror, Romance, Sci-Fi",USD,45000000.0,94853652.38398097,22006296.0,46386167.800955355,-51.09712,"960,053 (France) (31 January 1995)"
1950466,Freddy's Dead: The Final Nightmare (1991),1991,"Horror, Thriller",USD,8500000.0,19521130.009617746,34868327.0,80078722.89233702,310.21561176470584,"447,879 (Italy)"
1950688,Free Willy (1993),1993,"Adventure, Drama, Family",USD,20000000.0,43295422.665932655,77698625.0,168199740.4968401,288.493125,"3,423,818 (Germany) (31 December 1994) | 125,488 (Sweden)"
1950946,Freejack (1992),1992,"Action, Sci-Fi, Thriller",USD,30000000.0,66826484.88486705,17129000.0,38155695.31976292,-42.90333333333333,
1951003,Freeway (1996),1996,"Comedy, Crime, Drama, Thriller",USD,3000000.0,6007150.189373485,295493.0,591690.276969513,-90.15023333333335,"204,977 (France) (30 September 1997) | 96,657 (France) (opening week) | 10,008 (Spain) (31 December 2000)"
1951390,Frenzy (1972),1972,"Crime, Thriller",USD,2000000.0,14914445.626878556,16000000.0,119315565.01502845,700.0,"266,856 (Sweden)"
1951397,Frequency (2000),2000,"Crime, Drama, Fantasy, Thriller",USD,22000000.0,40186898.5316108,44983704.0,82170706.73745523,104.47138181818183,"273,038 (Germany) | 41,283 (Netherlands) (31 December 2000) | 41,374 (Netherlands) | 1,121,856 (Spain) (10 August 2002) | 1,098,500 (Spain) (25 June 2001)"
1951428,Fresh (1994),1994,"Crime, Drama, Thriller",USD,3500000.0,7377506.296531853,8094616.0,17062308.716573566,131.27474285714285,
1951931,Friday (1995),1995,"Comedy, Drama",USD,3500000.0,7183550.434792459,27900000.0,57263159.180202745,697.1428571428571,
1951984,Friday the 13th (1980),1980,Horror,USD,550000.0,2199054.279710696,5816321.0,23255282.885856718,957.512909090909,"61,029 (Sweden)"
1951988,Friday the 13th Part 2 (1981),1981,"Horror, Mystery, Thriller",USD,1250000.0,4442533.898405449,6429784.0,22851626.703539986,414.38271999999995,
1951989,Friday the 13th Part III (1982),1982,"Horror, Thriller",USD,4000000.0,13054277.754726762,33312481.0,108717594.91826448,732.812025,
1951990,Friday the 13th Part VII: The New Blood (1988),1988,"Horror, Thriller",USD,2800000.0,7450606.493237862,19069488.0,50742589.68411482,581.0531428571429,
1951991,Friday the 13th Part VIII: Jason Takes Manhattan (1989),1989,Horror,USD,5000000.0,12743921.889090488,14335525.0,36538162.16782078,186.7105,
1951993,Friday the 13th: A New Beginning (1985),1985,"Horror, Mystery, Thriller",USD,2200000.0,6413650.406253517,20674880.0,60273387.50511032,839.7672727272727,
1952001,Friday the 13th: The Final Chapter (1984),1984,"Horror, Thriller",USD,1800000.0,5452185.904443331,30393007.0,92060180.19947082,1588.500388888889,
1952386,Fright Night (1985),1985,"Comedy, Horror, Thriller",USD,9000000.0,26237660.752855297,24922237.0,72655688.84536201,176.9137444444444,
1952847,From Dusk Till Dawn (1996),1996,"Action, Crime, Horror",USD,18000000.0,36042901.13624091,25753840.0,51569061.61103148,43.07688888888891,"630,000 (France) (6 August 1996) | 64,891 (Netherlands) (31 December 1997) | 64,173 (Netherlands) (1 January 1997) | 25,268 (Portugal) (27 February 1997) | 21,172 (Portugal) (20 February 1997) | 8,031 (Portugal) (6 February 1997)"
1952923,From Here to Eternity (1953),1953,"Drama, Romance, War",USD,1650000.0,18957190.54165813,30500000.0,350420794.8609533,1748.4848484848485,
1953106,From Russia with Love (1963),1963,"Action, Adventure, Crime, Thriller",USD,2000000.0,20165518.518542323,24796765.0,250019811.90372106,1139.83825,"26,800,000 (USA) | 1,600,000 (Sweden)"
1955153,Full Metal Jacket (1987),1987,"Drama, War",USD,17000000.0,47226201.44356629,46357676.0,128782173.24891639,172.69221176470592,"1,717,303 (Spain) (20 December 2002) | 203,499 (Sweden) | 1,586,030 (West Germany) (1987)"
1955750,Funny Farm (1988),1988,"Comedy, Drama",USD,19000000.0,50557686.91839978,25537221.0,67952780.21494654,34.40642631578948,
1957184,G.I. Jane (1997),1997,"Action, Drama",USD,50000000.0,96920783.95246027,48154732.0,93343887.5292125,-3.6905360000000007,"580,399 (Germany) (23 March 1998) | 507,062 (Germany) (16 March 1998) | 373,823 (Germany) (9 March 1998) | 176,093 (Germany) (1 March 1998) (opening week) | 93,986 (Netherlands) (31 December 1998)"
1958267,Galaxy Quest (1999),1999,"Adventure, Comedy, Sci-Fi",USD,45000000.0,84419887.07447238,71423726.0,133990730.74129015,58.71939111111111,"23,575 (Netherlands) (31 December 2001) | 23,471 (Netherlands) (31 December 2000)"
1959117,Gandhi (1982),1982,"Biography, Drama, History",USD,22000000.0,71798527.65099719,52767889.0,172211669.88414776,139.85404090909094,"321,547 (Sweden)"
1960768,Gattaca (1997),1997,"Drama, Romance, Sci-Fi, Thriller",USD,36000000.0,69782964.4457714,12339633.0,23919338.080912985,-65.72324166666667,"2,619,290 (USA) (31 December 1997) | 234,188 (UK) (31 December 1998) | 41,740 (France) (5 May 1998) (opening week) | 97,569 (France) (5 May 1998) (opening week) | 3,880 (France) (29 April 1998) (opening day) | 168,097 (France) | 467,148 (France) | 368,445 (Germany) (31 December 1999) | 195,052 (Germany) (26 July 1998) | 143,509 (Germany) (19 July 1998) | 270,311 (Germany) (12 July 1998) (opening week) | 109,532 (Italy) (31 December 1999) | 333,531 (Spain) (31 August 2002) | 326,054 (Spain) (31 December 1999)"
