movieid,title,genre
1859617,"Deep Impact (1998)",Sci-Fi
1859617,"Deep Impact (1998)",Thriller
1859753,"Deep Rising (1998)",Action
1859753,"Deep Rising (1998)",Adventure
1859753,"Deep Rising (1998)",Horror
1859753,"Deep Rising (1998)",Sci-Fi
1860181,"Defending Your Life (1991)",Comedy
1860181,"Defending Your Life (1991)",Drama
1860181,"Defending Your Life (1991)",Fantasy
1860327,"Defying Gravity (1997)",Drama
1860327,"Defying Gravity (1997)",Romance
1860327,"Defying Gravity (1997)",Sport
1860806,"Delicatessen (1991)",Comedy
1860806,"Delicatessen (1991)",Fantasy
1860806,"Delicatessen (1991)",Sci-Fi
1861004,"Deliverance (1972)",Adventure
1861004,"Deliverance (1972)",Drama
1861004,"Deliverance (1972)",Thriller
1861112,"Dellamorte Dellamore (1994)",Comedy
1861112,"Dellamorte Dellamore (1994)",Horror
1861202,"Delta of Venus (1995)",Drama
1861514,"Demolition Man (1993)",Action
1861514,"Demolition Man (1993)",Crime
1861514,"Demolition Man (1993)",Sci-Fi
1861514,"Demolition Man (1993)",Thriller
1862412,"Denise Calls Up (1995)",Comedy
1864055,"Der Himmel über Berlin (1987)",Drama
1864055,"Der Himmel über Berlin (1987)",Fantasy
1864055,"Der Himmel über Berlin (1987)",Romance
1864846,"Der Name der Rose (1986)",Crime
1864846,"Der Name der Rose (1986)",Drama
1864846,"Der Name der Rose (1986)",Mystery
1864846,"Der Name der Rose (1986)",Thriller
1866000,"Der Unhold (1996)",Drama
1866391,"Der bewegte Mann (1994)",Comedy
1866400,"Der blaue Engel (1930)",Drama
1866400,"Der blaue Engel (1930)",Music
1867752,"Dersu Uzala (1961)",Adventure
1868310,"Desert Bloom (1986)",Drama
1868310,"Desert Bloom (1986)",Family
1868310,"Desert Bloom (1986)",Romance
1868312,"Desert Blue (1998)",Drama
1868452,"Desert Winds (1995)",Drama
1868452,"Desert Winds (1995)",Mystery
1868452,"Desert Winds (1995)",Romance
1868890,"Desperado (1995)",Action
1868890,"Desperado (1995)",Crime
1868890,"Desperado (1995)",Thriller
1869010,"Desperate Measures (1998)",Action
1869010,"Desperate Measures (1998)",Drama
1869010,"Desperate Measures (1998)",Thriller
1869092,"Desperately Seeking Susan (1985)",Comedy
1869092,"Desperately Seeking Susan (1985)",Drama
1869092,"Desperately Seeking Susan (1985)",Romance
1869304,"Destination Moon (1950)",Adventure
1869304,"Destination Moon (1950)",Drama
1869304,"Destination Moon (1950)",Sci-Fi
1869461,"Destiny Turns on the Radio (1995)",Comedy
1869461,"Destiny Turns on the Radio (1995)",Crime
1869461,"Destiny Turns on the Radio (1995)",Fantasy
1869771,"Det sjunde inseglet (1957)",Drama
1869771,"Det sjunde inseglet (1957)",Fantasy
1870038,"Deterrence (1999)",Drama
1870038,"Deterrence (1999)",Thriller
1870132,"Detroit 9000 (1973)",Action
1870132,"Detroit 9000 (1973)",Crime
1870132,"Detroit 9000 (1973)",Drama
1870151,"Detroit Rock City (1999)",Comedy
1870151,"Detroit Rock City (1999)",Music
1870221,"Deuce Bigalow: Male Gigolo (1999)",Comedy
1870751,"Devil Girl from Mars (1954)",Sci-Fi
1870798,"Devil in a Blue Dress (1995)",Crime
1870798,"Devil in a Blue Dress (1995)",Drama
1870798,"Devil in a Blue Dress (1995)",Mystery
1870798,"Devil in a Blue Dress (1995)",Thriller
1871727,"Diabolique (1996)",Drama
1871727,"Diabolique (1996)",Horror
1871727,"Diabolique (1996)",Mystery
1871727,"Diabolique (1996)",Thriller
1871833,"Dial M for Murder (1954)",Crime
1871833,"Dial M for Murder (1954)",Mystery
1871833,"Dial M for Murder (1954)",Thriller
1872091,"Diamonds (1999)",Comedy
1872091,"Diamonds (1999)",Mystery
1872587,"Dick (1999)",Comedy
1872662,"Dick Tracy (1990)",Action
1872662,"Dick Tracy (1990)",Comedy
1872662,"Dick Tracy (1990)",Crime
1872662,"Dick Tracy (1990)",Romance
1872662,"Dick Tracy (1990)",Thriller
1873263,"Die Blechtrommel (1979)",Drama
1873263,"Die Blechtrommel (1979)",War
1874279,"Die Hard (1988)",Action
1874279,"Die Hard (1988)",Thriller
1874284,"Die Hard 2 (1990)",Action
1874284,"Die Hard 2 (1990)",Thriller
1874295,"Die Hard: With a Vengeance (1995)",Action
1874295,"Die Hard: With a Vengeance (1995)",Crime
1874295,"Die Hard: With a Vengeance (1995)",Thriller
1875013,"Die Macht der Bilder: Leni Riefenstahl (1993)",Biography
1875013,"Die Macht der Bilder: Leni Riefenstahl (1993)",Documentary
1875013,"Die Macht der Bilder: Leni Riefenstahl (1993)",History
1875764,"Die Salzmänner von Tibet (1997)",Documentary
1875962,"Die Siebtelbauern (1998)",Drama
1875962,"Die Siebtelbauern (1998)",Mystery
1876090,"Die Spinnen, 1. Teil - Der Goldene See (1919)",Adventure
1876090,"Die Spinnen, 1. Teil - Der Goldene See (1919)",Western
1878537,"Different for Girls (1996)",Comedy
1878537,"Different for Girls (1996)",Romance
1878658,"Digging to China (1977)",Animation
1878658,"Digging to China (1977)",Short
1878669,"Digimon: The Movie (2000)",Action
1878669,"Digimon: The Movie (2000)",Adventure
1878669,"Digimon: The Movie (2000)",Animation
1878669,"Digimon: The Movie (2000)",Fantasy
1878669,"Digimon: The Movie (2000)",Sci-Fi
1878669,"Digimon: The Movie (2000)",Thriller
1879298,"Diner (1982)",Comedy
1879298,"Diner (1982)",Drama
1879358,"Dingo (1991)",Drama
1879358,"Dingo (1991)",Music
1879599,"Dinosaur (2000)",Adventure
1879599,"Dinosaur (2000)",Animation
1879599,"Dinosaur (2000)",Family
1879599,"Dinosaur (2000)",Sci-Fi
1879599,"Dinosaur (2000)",Thriller
1879793,"Dip huet seung hung (1989)",Action
1879793,"Dip huet seung hung (1989)",Crime
1879793,"Dip huet seung hung (1989)",Thriller
1880202,"Dirty Dancing (1987)",Drama
1880202,"Dirty Dancing (1987)",Music
1880202,"Dirty Dancing (1987)",Romance
1880648,"Dirty Work (1998)",Comedy
1880846,"Disclosure (1994)",Drama
1880846,"Disclosure (1994)",Thriller
1881802,"Disturbing Behavior (1998)",Horror
1881802,"Disturbing Behavior (1998)",Mystery
1881802,"Disturbing Behavior (1998)",Sci-Fi
1881802,"Disturbing Behavior (1998)",Thriller
1881868,"Diva (1981)",Thriller
1883153,"Do the Right Thing (1989)",Drama
1883527,"Doctor Dolittle (1967)",Adventure
1883527,"Doctor Dolittle (1967)",Comedy
1883527,"Doctor Dolittle (1967)",Family
1883527,"Doctor Dolittle (1967)",Fantasy
1883527,"Doctor Dolittle (1967)",Musical
1883527,"Doctor Dolittle (1967)",Romance
1883528,"Doctor Dolittle (1998)",Comedy
1883528,"Doctor Dolittle (1998)",Family
1883528,"Doctor Dolittle (1998)",Fantasy
1883660,"Doctor Zhivago (1965)",Drama
1883660,"Doctor Zhivago (1965)",Romance
1883660,"Doctor Zhivago (1965)",War
1883995,"Dog Day Afternoon (1975)",Crime
1883995,"Dog Day Afternoon (1975)",Drama
1884087,"Dog Park (1998)",Comedy
1884087,"Dog Park (1998)",Romance
1884286,"Dogma (1999)",Adventure
1884286,"Dogma (1999)",Comedy
1884286,"Dogma (1999)",Fantasy
1885039,"Dolores Claiborne (1995)",Crime
1885039,"Dolores Claiborne (1995)",Drama
1885039,"Dolores Claiborne (1995)",Mystery
1885039,"Dolores Claiborne (1995)",Thriller
1885177,"Dom za vesanje (1988)",Comedy
1885177,"Dom za vesanje (1988)",Crime
1885177,"Dom za vesanje (1988)",Drama
1885177,"Dom za vesanje (1988)",Fantasy
1885734,"Don Juan DeMarco (1994)",Comedy
1885734,"Don Juan DeMarco (1994)",Drama
1885734,"Don Juan DeMarco (1994)",Romance
1886005,"Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)",Comedy
1886005,"Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)",Crime
1886830,"Dong gong xi gong (1996)",Drama
1887066,"Donnie Brasco (1997)",Biography
1887066,"Donnie Brasco (1997)",Crime
1887066,"Donnie Brasco (1997)",Drama
1887066,"Donnie Brasco (1997)",Thriller
1888102,"Dos crímenes (1995)",Comedy
1888102,"Dos crímenes (1995)",Crime
1888102,"Dos crímenes (1995)",Drama
1888780,"Double Happiness (1994)",Drama
1888811,"Double Indemnity (1944)",Crime
1888811,"Double Indemnity (1944)",Drama
1888811,"Double Indemnity (1944)",Film-Noir
1888811,"Double Indemnity (1944)",Thriller
1888823,"Double Jeopardy (1999)",Crime
1888823,"Double Jeopardy (1999)",Mystery
1888823,"Double Jeopardy (1999)",Thriller
1889009,"Double Team (1997)",Action
1889009,"Double Team (1997)",Comedy
1889009,"Double Team (1997)",Thriller
1889253,"Doug's 1st Movie (1999)",Animation
1889253,"Doug's 1st Movie (1999)",Comedy
1889253,"Doug's 1st Movie (1999)",Family
1889491,"Down Periscope (1996)",Comedy
1889579,"Down by Law (1986)",Comedy
1889579,"Down by Law (1986)",Crime
1889579,"Down by Law (1986)",Drama
1889621,"Down in the Delta (1998)",Drama
1889788,"Down to You (2000)",Comedy
1889788,"Down to You (2000)",Drama
1889788,"Down to You (2000)",Romance
1889850,"Downhill (1927)",Adventure
1889850,"Downhill (1927)",Drama
1889850,"Downhill (1927)",Thriller
1890357,"Dr. No (1962)",Action
1890357,"Dr. No (1962)",Adventure
1890357,"Dr. No (1962)",Crime
1890357,"Dr. No (1962)",Thriller
1890437,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)",Comedy
1890437,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)",Sci-Fi
1890437,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)",War
1890515,"Dracula (1931)",Horror
1890516,"Dracula (1958)",Horror
1890522,"Dracula (1992)",Drama
1890522,"Dracula (1992)",Horror
1890522,"Dracula (1992)",Romance
1890588,"Dracula: Dead and Loving It (1995)",Comedy
1890588,"Dracula: Dead and Loving It (1995)",Horror
1890588,"Dracula: Dead and Loving It (1995)",Thriller
1890829,"DragonHeart (1996)",Action
1890829,"DragonHeart (1996)",Adventure
1890829,"DragonHeart (1996)",Drama
1890829,"DragonHeart (1996)",Fantasy
1891484,"Dream Man (1991)",Drama
1891605,"Dream for an Insomniac (1996)",Comedy
1891605,"Dream for an Insomniac (1996)",Drama
1891605,"Dream for an Insomniac (1996)",Romance
1891649,"Dream with the Fishes (1997)",Comedy
1891649,"Dream with the Fishes (1997)",Drama
1891803,"Dreaming of Joseph Lees (1999)",Drama
1891803,"Dreaming of Joseph Lees (1999)",Romance
1892010,"Dreamscape (1984)",Adventure
1892010,"Dreamscape (1984)",Horror
1892010,"Dreamscape (1984)",Sci-Fi
1892010,"Dreamscape (1984)",Thriller
1892794,"Drive Me Crazy (1999)",Comedy
1892794,"Drive Me Crazy (1999)",Drama
1892794,"Drive Me Crazy (1999)",Romance
1892991,"Driving Miss Daisy (1989)",Comedy
1892991,"Driving Miss Daisy (1989)",Drama
1893207,"Drop Dead Fred (1991)",Comedy
1893207,"Drop Dead Fred (1991)",Drama
1893207,"Drop Dead Fred (1991)",Fantasy
1893210,"Drop Dead Gorgeous (1999)",Comedy
1893245,"Drop Zone (1994)",Action
1893245,"Drop Zone (1994)",Thriller
1893343,"Drowning Mona (2000)",Comedy
1893343,"Drowning Mona (2000)",Crime
1893343,"Drowning Mona (2000)",Mystery
1893483,"Drugstore Cowboy (1989)",Crime
1893483,"Drugstore Cowboy (1989)",Drama
1893657,"Drunks (1995)",Drama
1894338,"Duck Soup (1933)",Comedy
1894338,"Duck Soup (1933)",Musical
1894453,"Dudley Do-Right (1999)",Comedy
1894453,"Dudley Do-Right (1999)",Family
1894453,"Dudley Do-Right (1999)",Romance
1894619,"Duel in the Sun (1946)",Drama
1894619,"Duel in the Sun (1946)",Romance
1894619,"Duel in the Sun (1946)",Western
1894753,"Duets (2000)",Comedy
1894753,"Duets (2000)",Drama
1894753,"Duets (2000)",Music
1895102,"Dumb & Dumber (1994)",Comedy
1895159,"Dumbo (1941)",Animation
1895159,"Dumbo (1941)",Family
1895159,"Dumbo (1941)",Musical
1895286,"Dune (1984)",Action
1895286,"Dune (1984)",Adventure
1895286,"Dune (1984)",Sci-Fi
1895298,"Dung che sai duk (1994)",Action
1895298,"Dung che sai duk (1994)",Drama
1895425,"Dunston Checks In (1996)",Adventure
1895425,"Dunston Checks In (1996)",Comedy
1895425,"Dunston Checks In (1996)",Family
1895463,"Duo luo tian shi (1995)",Crime
1895463,"Duo luo tian shi (1995)",Drama
1895463,"Duo luo tian shi (1995)",Romance
1896345,"Dying Young (1991)",Drama
1896345,"Dying Young (1991)",Romance
1896980,"Déjà Vu (1997)",Drama
1896980,"Déjà Vu (1997)",Romance
1897539,"E la nave va (1983)",Drama
1897539,"E la nave va (1983)",History
1897539,"E la nave va (1983)",Music
1897778,"E.T. the Extra-Terrestrial (1982)",Adventure
1897778,"E.T. the Extra-Terrestrial (1982)",Family
1897778,"E.T. the Extra-Terrestrial (1982)",Fantasy
1897778,"E.T. the Extra-Terrestrial (1982)",Sci-Fi
1898323,"Earth vs. the Flying Saucers (1956)",Fantasy
1898323,"Earth vs. the Flying Saucers (1956)",Horror
1898323,"Earth vs. the Flying Saucers (1956)",Sci-Fi
1898372,"Earthquake (1974)",Action
1898372,"Earthquake (1974)",Drama
1898372,"Earthquake (1974)",Thriller
1898449,"East Is East (1999)",Comedy
1898449,"East Is East (1999)",Drama
1898539,"East of Eden (1955)",Drama
1898539,"East of Eden (1955)",Romance
1898779,"Easy Money (1983)",Comedy
1898814,"Easy Rider (1969)",Drama
1898834,"Easy Virtue (1928)",Romance
1898834,"Easy Virtue (1928)",Thriller
1898971,"Eaten Alive (1977)",Horror
1899474,"Echte Kerle (1996)",Comedy
1899474,"Echte Kerle (1996)",Crime
1899474,"Echte Kerle (1996)",Romance
1899694,"Ed (1996)",Comedy
1899694,"Ed (1996)",Family
1899694,"Ed (1996)",Sport
1899730,"Ed Wood (1994)",Biography
1899730,"Ed Wood (1994)",Comedy
1899730,"Ed Wood (1994)",Drama
1899741,"Ed's Next Move (1996)",Comedy
1899741,"Ed's Next Move (1996)",Romance
1899769,"Eddie (1996)",Comedy
1899769,"Eddie (1996)",Sport
1899880,"Eden (1982)",Short
1900069,"Edge of Seventeen (1998)",Comedy
1900069,"Edge of Seventeen (1998)",Drama
1900069,"Edge of Seventeen (1998)",Romance
1900319,"Edtv (1999)",Comedy
1900465,"Edward Scissorhands (1990)",Drama
1900465,"Edward Scissorhands (1990)",Fantasy
1900465,"Edward Scissorhands (1990)",Romance
1901554,"Eight Days a Week (1997)",Comedy
1901554,"Eight Days a Week (1997)",Romance
1903954,"El Callejón de los Milagros (1995)",Drama
1904083,"El Dorado (1963)",Drama
1904548,"El abuelo (1998)",Drama
1904704,"El amor brujo (1986)",Drama
1904704,"El amor brujo (1986)",Music
1906242,"El día de la bestia (1995)",Action
1906242,"El día de la bestia (1995)",Comedy
1906242,"El día de la bestia (1995)",Crime
1906242,"El día de la bestia (1995)",Horror
1906242,"El día de la bestia (1995)",Thriller
1907821,"El mariachi (1992)",Action
1907821,"El mariachi (1992)",Crime
1907821,"El mariachi (1992)",Drama
1907821,"El mariachi (1992)",Thriller
1910848,"Election (1999)",Comedy
1910848,"Election (1999)",Drama
1911817,"Elizabeth (1998)",Biography
1911817,"Elizabeth (1998)",Drama
1911817,"Elizabeth (1998)",History
1912439,"Elstree Calling (1930)",Comedy
1912439,"Elstree Calling (1930)",Musical
1913354,"Emma (1996)",Comedy
1913354,"Emma (1996)",Romance
1913703,"Empire Records (1995)",Comedy
1913703,"Empire Records (1995)",Drama
1913703,"Empire Records (1995)",Music
1914108,"En avoir (ou pas) (1995)",Drama
1914108,"En avoir (ou pas) (1995)",Romance
1914192,"En compagnie d'Antonin Artaud (1993)",Biography
1914192,"En compagnie d'Antonin Artaud (1993)",Drama
1915247,"Enchanted April (1991)",Drama
1915291,"Encino Man (1992)",Comedy
1915291,"Encino Man (1992)",Fantasy
1915498,"End of Days (1999)",Action
1915498,"End of Days (1999)",Horror
1915498,"End of Days (1999)",Thriller
1915861,"Endurance (1999)",Biography
1915861,"Endurance (1999)",Drama
1915861,"Endurance (1999)",Sport
1915987,"Enemy of the State (1998)",Action
1915987,"Enemy of the State (1998)",Drama
1915987,"Enemy of the State (1998)",Thriller
1916996,"Entertaining Angels: The Dorothy Day Story (1996)",Biography
1916996,"Entertaining Angels: The Dorothy Day Story (1996)",Drama
1917129,"Entrapment (1999)",Action
1917129,"Entrapment (1999)",Crime
1917129,"Entrapment (1999)",Romance
1917129,"Entrapment (1999)",Thriller
1918307,"Eraser (1996)",Action
1918307,"Eraser (1996)",Mystery
1918307,"Eraser (1996)",Thriller
1918312,"Eraserhead (1977)",Fantasy
1918312,"Eraserhead (1977)",Horror
1918615,"Erin Brockovich (2000)",Biography
1918615,"Erin Brockovich (2000)",Drama
1919846,"Escape from L.A. (1996)",Action
1919846,"Escape from L.A. (1996)",Adventure
1919846,"Escape from L.A. (1996)",Sci-Fi
1919846,"Escape from L.A. (1996)",Thriller
1919853,"Escape from New York (1981)",Action
1919853,"Escape from New York (1981)",Sci-Fi
1919898,"Escape from the Planet of the Apes (1971)",Action
1919898,"Escape from the Planet of the Apes (1971)",Sci-Fi
1919947,"Escape to Witch Mountain (1975)",Adventure
1919947,"Escape to Witch Mountain (1975)",Family
1919947,"Escape to Witch Mountain (1975)",Fantasy
1919947,"Escape to Witch Mountain (1975)",Sci-Fi
1920973,"Est - Ouest (1999)",Drama
1920973,"Est - Ouest (1999)",History
1920973,"Est - Ouest (1999)",Romance
1921463,"Et Dieu... créa la femme (1956)",Drama
1921463,"Et Dieu... créa la femme (1956)",Romance
1922080,"Etz Hadomim Tafus (1994)",Drama
1922571,"European Vacation (1985)",Adventure
1922571,"European Vacation (1985)",Comedy
1922571,"European Vacation (1985)",Romance
1923001,"Eve's Bayou (1997)",Drama
1923072,"Even Cowgirls Get the Blues (1993)",Comedy
1923072,"Even Cowgirls Get the Blues (1993)",Drama
1923072,"Even Cowgirls Get the Blues (1993)",Romance
1923072,"Even Cowgirls Get the Blues (1993)",Western
1923165,"Event Horizon (1997)",Horror
1923165,"Event Horizon (1997)",Sci-Fi
1923244,"EverAfter (1998)",Comedy
1923244,"EverAfter (1998)",Drama
1923244,"EverAfter (1998)",Romance
1923287,"Everest (1998)",Documentary
1923287,"Everest (1998)",Short
1923531,"Every Other Weekend (2008)",Drama
1923531,"Every Other Weekend (2008)",Short
1923821,"Everyone Says I Love You (1996)",Comedy
1923821,"Everyone Says I Love You (1996)",Musical
1923821,"Everyone Says I Love You (1996)",Romance
1923955,"Everything Relative (1996)",Drama
1923981,"Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972)",Comedy
1924384,"Evita (1996)",Biography
1924384,"Evita (1996)",Drama
1924384,"Evita (1996)",History
1924384,"Evita (1996)",Musical
1924384,"Evita (1996)",Thriller
1924700,"Excalibur (1981)",Adventure
1924700,"Excalibur (1981)",Drama
1924700,"Excalibur (1981)",Fantasy
1924755,"Excess Baggage (1997)",Action
1924755,"Excess Baggage (1997)",Comedy
1924755,"Excess Baggage (1997)",Crime
1924755,"Excess Baggage (1997)",Romance
1924959,"Executive Decision (1996)",Action
1924959,"Executive Decision (1996)",Adventure
1924959,"Executive Decision (1996)",Thriller
1925337,"Exit to Eden (1994)",Comedy
1925337,"Exit to Eden (1994)",Thriller
1925449,"Exorcist II: The Heretic (1977)",Horror
1925449,"Exorcist II: The Heretic (1977)",Mystery
1925449,"Exorcist II: The Heretic (1977)",Thriller
1925477,"Exotica (1994)",Drama
1925477,"Exotica (1994)",Mystery
1925610,"Experience Preferred... But Not Essential (1982)",Drama
1926507,"Extreme Measures (1996)",Crime
1926507,"Extreme Measures (1996)",Drama
1926507,"Extreme Measures (1996)",Mystery
1926507,"Extreme Measures (1996)",Thriller
1926668,"Extremities (1986)",Drama
1926668,"Extremities (1986)",Thriller
1926854,"Eye for an Eye (1996)",Crime
1926854,"Eye for an Eye (1996)",Drama
1926854,"Eye for an Eye (1996)",Thriller
1926866,"Eye of the Beholder (1999)",Drama
1926866,"Eye of the Beholder (1999)",Mystery
1926866,"Eye of the Beholder (1999)",Thriller
1927003,"Eyes Wide Shut (1999)",Drama
1927003,"Eyes Wide Shut (1999)",Mystery
1927003,"Eyes Wide Shut (1999)",Thriller
1927004,"Eyes Without a Face (1960)",Thriller
1927021,"Eyes of Laura Mars (1978)",Horror
1927021,"Eyes of Laura Mars (1978)",Mystery
1927021,"Eyes of Laura Mars (1978)",Thriller
1927338,"F/X (1986)",Action
1927338,"F/X (1986)",Crime
1927338,"F/X (1986)",Thriller
1927339,"F/X2 (1991)",Action
1927339,"F/X2 (1991)",Comedy
1927339,"F/X2 (1991)",Crime
1927339,"F/X2 (1991)",Thriller
1927950,"Face/Off (1997)",Action
1927950,"Face/Off (1997)",Crime
1927950,"Face/Off (1997)",Thriller
1928004,"Faces (1923)",Animation
1928004,"Faces (1923)",Comedy
1928004,"Faces (1923)",Short
1928609,"Fair Game (1995)",Action
1928609,"Fair Game (1995)",Thriller
1928755,"FairyTale: A True Story (1997)",Drama
