movieid,Budget,Gross Revenue,Additional Data,Copyright,Currency
1987547,70000000,19819494,"70,564 (Germany) (20 April 1998) (opening week) | 64,905 (Netherlands) (31 December 1998)",,USD
1987607,18000000,32534954,"680,614 (France) (1993) | 689,658 (Germany) | 466,198 (Spain) (1993)",,USD
1988448,13000000,26539321,,1996 Paramount Pictures Corporation,USD
1989826,650000,2301777,,,USD
1990705,25000000,21554585,,,USD
1991951,15000000,42724017,"212,128 (Sweden)",Â© 1986 Warner Bros. Inc,USD
1991969,20000000,25314289,,copyright 1986 Paramount Pictures Corp.,USD
1992217,60000000,67436000,"1,278,417 (France) (26 March 1996) | 425,851 (France) | 1,441,817 (France) | 310,318 (Netherlands) (31 December 1997) | 310,231 (Netherlands) (1 January 1997) | 161,807 (Portugal) (28 March 1996)","Â© 1995 Monarchy Enterprises B. V. and Regency Entertainment (USA), Inc. (on print)",USD
1992315,3000000,1108462,,"Â©1988 New World Entertainment, Ltd. All Rights Reserved (on print)",USD
1992335,33000000,5864949,"57,769 (Sweden)",,USD
1992478,25000000,5005000,"40,781 (Portugal) (5 September 1996) | 30,727 (Portugal) (29 August 1996) | 16,224 (Portugal) (22 August 1996)",,USD
1992502,5000000,3049135,,WingNut Films Ltd.,USD
1993553,8000000,4692814,,"(1999) Trimark Pictures, Inc.",USD
1994414,1000000,13928408,,,USD
1994419,4000000,16675000,"8,481 (Netherlands) (1 January 1997)",,USD
1994580,1500000,4831000,"561,000 (Sweden)",Copyright MCMLXV Walter Shenson Films Ltd. - Subafilms Ltd. All rights reserved (on print); Walter Shenson Films; 30 July 1965; LP31863 (in copyright registry),USD
1995121,9000000,10161099,"390,505 (France) | 24,217 (Sweden)",Renaissance Films PLC Â© 1989,USD
1995178,111000,609939,"93,678 (Spain)",(1986) Maljack Productions,USD
1996275,85000000,99046791,"4,090,931 (France) (27 January 1998) | 3,515,604 (France) (30 December 1997) | 31,151 (France) (opening day) | 749,436 (France) (opening week) | 2,967,196 (Germany) (19 January 1998) | 2,878,724 (Germany) (12 January 1998) | 2,721,736 (Germany) (5 January 1998) | 2,410,648 (Germany) (29 December 1997) | 2,073,504 (Germany) (22 December 1997) | 1,785,818 (Germany) (15 December 1997) | 1,401,890 (Germany) (8 December 1997) | 966,472 (Germany) (1 December 1997) | 471,724 (Germany) (24 November 1997) (opening week) | 558,142 (Netherlands) (31 December 1998) | 401,743 (Netherlands) (1 January 1998)",,USD
1996544,15000000,10494147,"10,015 (Spain) (10 August 2002) | 9,531 (Spain) (25 June 2001)",,USD
1998849,15000000,12201255,"269,666 (France) (3 October 1995) | 6,872 (Portugal) (27 June 1996)",,USD
1998864,12000000,1262786,"110,687 (Germany) (25 April 1999) | 51,810 (Germany) (18 April 1999) (opening week) | 36,618 (Netherlands) (31 December 2000) | 34,526 (Netherlands) (31 December 1999)",(1998) L Films,USD
1999095,20000000,27277055,"169,524 (France) (31 December 2000) | 95,541 (Netherlands) (31 December 2001) | 65,549 (Netherlands) (31 December 2000) | 95,852 (Netherlands) | 229,121 (Spain) (10 August 2002) | 226,792 (Spain) (25 June 2001)",,USD
1999210,750000,3750000,,"Stanley Kramer Productions, Inc.; 30 August 1952; LP1846 (in copyright registry)",USD
1999623,16000000,5735847,"4,141,203 (France)",Highlander Productions Ltd.,USD
1999628,26000000,13994773,"824,998 (France) (28 February 1995) | 494,549 (Germany)",1995 Â© COPYRIGHT KARAMBOLE FILMS PRODUCTIONS INC. (on print),USD
1999634,15000000,12801190,"105,239 (Germany) | 95,037 (Spain) (31 August 2002)",Â© 2000 Miramax Film Corp.,USD
1999986,7000000,4874838,"39,055 (Spain) (8 December 2002)",Â© Intermedia Film Equities Limited and Film Four Limited MCMXCVIII,USD
2002500,11000000,23253349,"400,645 (Sweden)",Â© 1981 by BROOKSFILMS LIMITED All Rights Reserved. (on print),USD
2003554,28000000,39514713,,,USD
2004435,95000000,73209340,"1,512,522 (France) (final) | 371,100 (Netherlands) (31 December 2001) | 371,027 (Netherlands) (31 December 2000) | 371,130 (Netherlands) | 2,744,917 (Spain) (10 August 2002) | 2,719,484 (Spain) (25 June 2001)",Global Entertainment Productions GmbH & Co. Movie KG,USD
2005166,60000000,12065985,"230,698 (Germany) (27 June 1999) | 157,178 (Germany) (13 June 1999) | 89,388 (Germany) (6 June 1999) (opening weekend) | 303,253 (Germany) (1999) | 93,289 (Netherlands) (31 December 1999)",Copyright Â© MCMXCVIII Touchstone Pictures,USD
2005459,15000000,281493907,"3,966,750 (Argentina) | 80,546 (Estonia) | 6,423,000 (Germany) | 514,219 (Sweden)",Twentieth Century Fox Film Corporation,USD
2005467,18000000,172667450,"71,336 (Estonia)",Twentieth Century-Fox Film Corporation,USD
2005469,32000000,30672357,"394,235 (Germany) (5 January 1998) | 269,524 (Germany) (29 December 1997) | 120,518 (Germany) (22 December 1997) (opening week) | 295,651 (Netherlands) (31 December 1998) | 161,161 (Netherlands) (1 January 1998)",Twentieth Century-Fox Film Corporation,USD
2005550,15000000,10443316,,,USD
2006660,40000000,58662452,,Â© MCMXCII The Walt Disney Company,USD
2006702,18000000,130724200,"177,641 (Sweden)",Buena Vista Pictures Distribution Inc.,USD
2006796,25000000,35208854,,Castle Rock Entertainment,USD
2007305,70000000,119654823,"760,684 (France) | 3,393,562 (France) | 3,587,569 (Germany)","TriStar Pictures, Inc",USD
2007465,700000,7830611,,Copyright MCMXCIV Kartemquin Educational Films Hoop Dreams(TM) All Rights Reserved,USD
2007673,30000000,60033780,"442,494 (Germany) (31 January 1999) | 389,670 (Germany) (24 January 1999) | 144,186 (Germany) (10 January 1999) (opening week) | 28,049 (Netherlands) (31 December 1999) | 28,034 (Netherlands) (31 December 1998)",Copyright Â© 1998 by Twentieth Century Fox Film Corporation All Rights Reserved (on print),USD
2010339,3000000,18503001,,,USD
2010432,2500000,26386000,,,USD
2010439,5000000,19281235,,,USD
2010812,19000000,40846082,"95,400 (Netherlands) (31 December 2000)",,USD
2010861,10500000,26325256,,Hollywood Pictures Company,USD
2011220,1250000,6000000,,Copyright MCMXLI by Twentieth Century-Fox Film Corporation (on print); Twentieth Century-Fox Film Corporation; 26 December 1941; LP11257 (in copyright registry),USD
2011538,20000000,37672350,,Twentieth Century Fox Film Corporation,USD
2012468,35000000,14964638,,"Universal City Studios, Inc.",USD
2013180,2500000,16446,"114,557 (Spain) (1963)","COPYRIGHT Â© 1962 BY PARAMOUNT PICTURES CORPORATION SALEM PRODUCTIONS,INC. and DOVER PRODUCTIONS,INC. ALL RIGHTS RESERVED (on print); Salem Productions - Doyle Productions; 31 December 1962; LP25023 (in copyright registry)",USD
2013847,2200000,104257,"87,089 (France) (27 June 2000)",,GBP
2014240,7500000,32333860,"275,139 (Germany) (3 November 1996) | 100,256 (Germany) (20 October 1996) | 19,649 (Netherlands) (31 December 1997) | 19,620 (Netherlands) (1 January 1997)",New line Cinema,USD
2014847,500000,334041,,,USD
2017211,34000000,6543194,"116,200 (France) (30 May 2000) | 461,527 (Spain) (10 August 2002) | 460,687 (Spain) (25 June 2001)",,USD
2017357,3500000,10305534,,,USD
2017615,17000000,72219395,"784,596 (Germany) (27 April 1998) | 482,272 (Germany) (6 April 1998) | 328,892 (Germany) (30 March 1998) | 161,613 (Germany) (23 March 1998) (opening week) | 87,153 (Netherlands) (31 December 1998)",,USD
2018220,250000,203134,,,USD
2018634,65000000,39989008,"1,010,757 (Germany) (6 June 1999) | 960,219 (Germany) (30 May 1999) | 523,580 (Germany) (9 May 1999) | 270,208 (Germany) (2 May 1999) | 218,163 (Netherlands) (31 December 1999)",1998 Global Entertainment Productions GmbH & Co. Medien KG,USD
2020780,30000000,12213678,"42,247 (Germany) (13 December 1998) (opening week)","Copyright Â© MCMXCVIII Disney Enterprises, Inc. All Rights Reserved (on print)",USD
2020812,44000000,10209111,,,USD
2021560,25000000,26372663,"57,410 (France) (8 August 1995)",Paramount Pictures Corporation,USD
2023205,2500000,7235,"116,065 (Denmark) (19 November 1998) (total) | 32,250 (Netherlands) (31 December 1998) | 49,676 (Norway) (24 December 1998) (total)",Â© 1998 Zentropa Entertainments2 ApS and La Sept CinÃ©ma (on print),USD
2023228,20000000,4002955,,,USD
2023565,5000000,4635344,,,USD
2024833,1200000,25100000,,2003 Restoration and Remastering Â© 2003 Metro-Goldwyn-Mayer Studios Inc. All Rights Reserved.,USD
2025172,750000,13345,"324,658 (Spain) (31 August 2002)","copyright Â© 1970 . Mars Film Produzione, S.p.A. , Roma",USD
2029975,35000000,63826569,"395,568 (France) (14 April 1998) | 385,091 (France) (7 April 1998) | 369,778 (France) (31 March 1998) | 345,010 (France) (24 March 1998) | 305,118 (France) (17 March 1998) | 239,832 (France) (10 March 1998) | 145,835 (France) (3 March 1998) (opening week) | 1,941,006 (Germany) (21 June 1998) (re-release) | 1,775,297 (Germany) (16 March 1998) | 1,658,071 (Germany) (9 March 1998) | 1,255,484 (Germany) (23 February 1998) | 990,699 (Germany) (16 February 1998) | 663,275 (Germany) (9 February 1998) | 284,581 (Germany) (2 February 1998) (opening week) | 43,453 (Netherlands) (31 December 1998)","Paramount Pictures Corp., 1997",USD
2030303,30000000,11347909,"3,057 (Netherlands) (31 December 1999)","Copyright Â© 1999 DreamWorks, LLC. and Amblin Entertainment, Inc. All rights reserved. [on Screen]",USD
2031463,7000000,14003141,,,USD
2032270,25000,2856622,"3,038 (Netherlands) (31 December 1999)","Company One Productions, 1997",USD
2032743,40000000,102314283,"261,401 (Sweden)","Copyright Â© 1993 Columbia Pictures Industries, Inc.",USD
2032839,8000000,8946600,"141,678 (France) (28 February 1995)","New Line Productions, Inc.",USD
2032879,13000000,25096862,"96,250 (Sweden)",Universal City Studios,USD
2034091,38000000,106614100,"185,682 (Sweden)",,USD
2034166,75000000,306169255,"69,265,968 (USA) | 10,575,493 (UK) | 5,559,975 (France) (3 December 1996) | 5,476,491 (France) (19 November 1996) | 4,647,039 (France) (29 October 1996) | 418,451 (France) (8 October 1996) (opening week) | 1,941,238 (France) (8 October 1996) (opening week) | 92,896 (France) (2 October 1996) (opening day) | 67,560 (France) (2 October 1996) (opening day) | 168,779 (France) (1 October 1996) | 5,629,113 (France) | 1,078,533 (France) | 9,116,262 (Germany) (15 December 1996) | 9,033,414 (Germany) (1 December 1996) | 8,882,048 (Germany) (17 November 1996) | 8,522,018 (Germany) (3 November 1996) | 7,594,781 (Germany) (20 October 1996) | 9,641,000 (Germany) | 1,106,886 (Netherlands) (31 December 1997) | 1,086,754 (Netherlands) (1 January 1997) | 510,229 (Portugal) (12 December 1996) | 503,573 (Portugal) (5 December 1996) | 491,744 (Portugal) (28 November 1996) | 477,495 (Portugal) (21 November 1996) | 454,163 (Portugal) (14 November 1996) | 421,085 (Portugal) (7 November 1996) | 360,349 (Portugal) (31 October 1996) | 272,640 (Portugal) (24 October 1996) | 3,277,208 (Spain) | 1,852,651 (Sweden)",Copyright Â© 1996 by Twentieth Century Fox Film Corporation,USD
2034464,48000000,197171806,"6,247,000 (France) | 649,733 (Sweden)",TM & Â© Lucasfilm Ltd (LFE) 1989 (on print),USD
2034473,28000000,179870271,"5,654,000 (France) | 434,849 (France) (opening week) | 1,056,839 (Sweden)",TM & Â© Lucasfilm Ltd. (LFL) 1984 (on print),USD
2037451,75000000,97360069,"195,745 (Netherlands) (31 December 2000) | 193,309 (Netherlands) (31 December 1999)","copyright Â© 1999 Disney Enterprises, Inc. (on print)",USD
2037640,55000000,34098563,"189,054 (Germany) (18 July 1999) (opening week) | 97,092 (Netherlands) (31 December 2000) | 96,918 (Netherlands) (31 December 1999)",,USD
2038091,10000000,10432466,,Copyright Â© United Artists Corporation 1978 (on print); United Artists Corporation; 6 December 1978; PA21637 (in copyright registry),USD
2038757,60000000,105264608,"1,503,831 (France) (31 January 1995) | 188,796 (Sweden)",Â© 1994 The Geffen Film Company,USD
2040689,5000000,20000000,,"Copyright 1963 Metro-Goldwyn-Mayer Studios, Inc.",USD
2041945,36000000,2954405,,,USD
2042414,5000000,2091037,,,USD
2043588,3180000,682222,,"copyright MCMXLVII Liberty Films, Inc. (on print)",USD
2044913,40000000,70405498,"2,929,317 (Germany) (31 December 1992)","Â© 1991 Warner Bros. Inc., Regency Enterprises V.O.F. & Le Studio Canal+ (on print)",USD
2045245,45000000,58586889,"138,271 (France) (31 December 1996) | 97,977 (Germany) (25 July 1997) | 60,851 (Germany) (16 June 1997) | 34,033 (Germany) (opening week) | 62,787 (Netherlands) (31 December 1997) | 30,769 (Netherlands) (1 January 1997) | 82,238 (Portugal) (2 January 1997) | 52,979 (Portugal) (26 December 1996) | 29,620 (Portugal) (19 December 1996) | 261,518 (Spain)",,USD
2045328,27000000,34545030,"45,343 (Germany) (28 February 1999) (opening week)",,USD
2045876,12000000,39647595,"753,647 (Germany) (25 May 1998) | 699,168 (Germany) (18 May 1998) | 657,755 (Germany) (11 May 1998) | 581,627 (Germany) (4 May 1998) | 424,705 (Germany) (27 April 1998) | 228,041 (Germany) (20 April 1998) (opening week) | 898,639 (Germany) (20 June 1997) | 807,213 (Germany) | 179,105 (Netherlands) (31 December 1999) | 178,482 (Netherlands) (31 December 1998)","Mighty Mighty Afrodite Productions, Inc., 1997 (on print)",USD
2046161,50000000,9795017,"236,891 (France) (2 January 1996)",,USD
2046389,15000000,40500000,,,USD
2046902,15000000,4956401,,"Global Entertainment Productions GmbH & Co. Film KG, 1999 (on print)",USD
2047331,38000000,28900101,"9,273 (Netherlands) (31 December 1997) | 7,208 (Netherlands) (1 January 1997) | 62,789 (Spain)","Copyright MCMXCVI Disney Enterprises, Inc. (on print); Disney Enterprises, Inc.; 1 May 1996; PA779161 (in copyright registry)",USD
2047593,10000000,19882538,"627,747 (Germany) (12 October 1998) | 186,924 (Germany) (13 September 1998) (opening week) | 179,667 (Netherlands) (31 December 1998)","Touchstone Pictures, 1998",USD
2048384,3000000,18964359,,"Copyright Â© MCMLXXXVI by Terror, Inc. All Rights Reserved.",USD
2048413,7000000,20851521,,,USD
2048619,8000000,23652570,"6,261,327 (France) (1976) | 5,880,000 (Germany) | 1,567,612 (Hungary) | 1,300,000 (Sweden)",Â© MCMLXXV by Universal Pictures. All rights reserved. (on print); Universal City Studios; 20 June 1975; LP44550 (in copyright registry),USD
2048622,20000000,9866023,"2,967,354 (France) (1978) | 382,824 (Sweden)","COPYRIGHT Â© MCMLXXVIII BY UNIVERSAL CITY STUDIOS, INC. ALL RIGHTS RESERVED",USD
2048624,20500000,42245180,"1,158,873 (France) (1983) | 67,012 (Sweden) | 668,098 (West Germany) (1983)","Â© MCMLXXXIII MCA Theatricals, Inc. All Rights Reserved",USD
2049814,14000000,2474000,,,USD
2050120,20000000,11390479,"153,919 (Germany)",Â© MCMXCII Paramount Pictures Corporation,USD
2050532,50000000,153620822,"781,084 (France) (25 March 1997) | 587,593 (Germany) (24 March 1997) | 511,769 (Germany) (18 March 1997) | 374,714 (Germany) (11 March 1997) | 191,888 (Germany) (opening week) | 245,923 (Netherlands) (1 January 1998) | 223,096 (Portugal) (10 April 1997) | 195,197 (Portugal) (3 April 1997) | 152,399 (Portugal) (27 March 1997) | 82,798 (Portugal) (20 March 1997)",,USD
2051069,2500000,1282084,,,USD
2052306,30000000,3692874,,,USD
2052620,60000000,60573641,"277,742 (France) (31 December 1996) | 1,810,025 (Germany) (12 January 1997) | 1,481,327 (Germany) (29 December 1996) | 789,968 (Germany) (15 December 1996) | 299,547 (Netherlands) (31 December 1997) | 228,386 (Netherlands) (1 January 1997) | 169,267 (Portugal) (16 January 1997) | 162,613 (Portugal) (9 January 1997) | 138,133 (Portugal) (2 January 1997) | 72,193 (Portugal) (26 December 1996) | 778,970 (Spain)",Twentieth Century Fox Film Corporation,USD
2053107,390000000,14276317,"2,876,542 (France) (21 December 1999) | 2,845,816 (France) (14 December 1999) | 2,788,498 (France) (7 December 1999) | 2,695,575 (France) (30 November 1999) | 2,523,656 (France) (23 November 1999) | 2,265,580 (France) (16 November 1999) | 1,732,901 (France) (9 November 1999) | 1,017,149 (France) (2 November 1999) | 2,991,860 (France) | 197,684 (Germany) (30 April 2000) | 194,829 (Spain) (2000)",,FRF
2053508,13000000,4611624,,,USD
2054459,25000000,19076000,"332,262 (France) | 338,752 (Germany) | 15,439 (Netherlands) (1 January 1997)",ANM (1991) XXXIII Limited Partnership,USD
2056719,7000000,405144,"26,207 (Netherlands) (31 December 1997) | 23,540 (Netherlands) (1 January 1997)",,USD
2056752,70000000,34687912,"1,122,534 (France) (3 October 1995)",Cinergi Pictures Entertainment Inc.,USD
2057859,50000000,100475249,"1,769,704 (France) (26 March 1996) | 235,705 (Netherlands) (31 December 1997) | 235,605 (Netherlands) (1 January 1997) | 113,429 (Portugal) (11 April 1996)","Copyright Â©1995 TriStar Pictures, Inc. All Rights Reserved (on print)",USD
2058289,14000000,32482682,,,USD
2058680,63000000,402348347,"6,548,000 (France) | 2,256,288 (France) (opening week) | 9,356,000 (Germany) | 1,850,601 (Netherlands) | 5,954,690 (Spain) | 1,018,416 (Sweden)","Copyright Â© 1993 Universal City Studios, Inc. and Amblin Entertainment, Inc. All rights reserved. [on Screen]",USD
2062622,9000000,2395231,"52,581 (Germany)",Copyright Â© 1993 Polygram Film Productions B.V.,USD
2062958,3000000,4109095,"137,122 (Germany) (2 June 1997) | 99,504 (Germany) (26 May 1997) | 19,012 (Portugal) (3 July 1997) | 14,025 (Portugal) (26 June 1997) | 7,555 (Portugal) (19 June 1997) (opening week)",,USD
2064107,19000000,1353824,"10,392 (Netherlands) (31 December 1997) | 9,933 (Netherlands) (1 January 1997) | 7,565 (Portugal) (29 August 1996) | 4,237 (Portugal) (22 August 1996)",Ciby 2000,USD
2064709,4500000,713413,"688,753 (Argentina) (22 December 1998) | 320,694 (Argentina) (15 December 1998) | 251,886 (Argentina) (8 December 1998) | 199,896 (Argentina) (1 December 1998) | 147,972 (Argentina) (24 November 1998) | 114,586 (Argentina) (17 November 1998) | 62,748 (Argentina) (10 November 1998) | 200,763 (Netherlands) (31 December 1998) | 133,915 (Netherlands) (1 January 1998) | 203,354 (Netherlands)",,USD
2067104,20000000,18876581,,,USD
2067764,30000000,37036404,"48,012 (Netherlands) (31 December 2001) | 47,774 (Netherlands) (31 December 2000) | 455,481 (Spain) (10 August 2002) | 444,888 (Spain) (25 June 2001)",,USD
